-0.0515377790475 -0.0525329212985 -0.0545465111325 -0.0606384173033 -0.0623934443748 -0.0648956280668 -0.0668785741189 -0.0697719224202 -0.0718581963324 -0.0737078070717 -0.0762380807812 -0.0783186933902 -0.0802856061307 -0.0818484072219 -0.0836402734061 -0.0857647596037 -0.0871323352647 -0.0887232048752 -0.0904651282054 -0.0921759089863 -0.0946695194536 -0.095766702892 -0.0972514118263 -0.0991542198318 -0.100718103166 -0.102257683306 -0.103704505638 -0.105402404188 -0.106536429666 -0.108417047032 -0.109761370673 -0.111068961734 -0.112149604205 -0.113770797899 -0.115755139631 -0.117505738983 -0.118284023308 -0.119448368152 -0.123090272714 -0.123237576528 -0.123901293603 -0.124283236674 -0.124767700285 -0.124968657748 -0.125192124615 -0.124614589785 -0.124937965744 -0.123603081987 -0.124605046996 -0.123310619317 -0.121287099798 -0.12101697737 -0.120531999158 -0.117568822714 -0.116501338445 -0.114563556674 -0.113181912183 -0.112956183895 -0.112318037466 -0.110769413467
-0.0472097765714 -0.0492102543369 -0.0512465191704 -0.0531623921512 -0.0580271786259 -0.0604941437779 -0.0624420114776 -0.0652574730345 -0.0659504488086 -0.0706821974824 -0.0726717191132 -0.073602936283 -0.0759055308739 -0.0776822779007 -0.0796247324309 -0.0821061984429 -0.0823078260386 -0.0842725809385 -0.0860380257117 -0.0877723279355 -0.0888548197778 -0.0898285410638 -0.0932277200035 -0.094863665783 -0.0967023342844 -0.0982761555719 -0.100398645006 -0.101060618237 -0.10185214025 -0.103896640992 -0.105739686555 -0.105812083067 -0.107241369525 -0.109021756847 -0.110977208782 -0.114968754911 -0.116173993991 -0.117224387083 -0.118638785047 -0.118266361463 -0.119688034063 -0.120482313608 -0.120940405902 -0.120342742613 -0.12133957751 -0.121157252842 -0.120250238353 -0.119903629033 -0.119162861712 -0.118554903873 -0.118986306449 -0.11607869824 -0.114699747294 -0.113758431014 -0.11274780143 -0.111667858543 -0.109564189165 -0.108764647424 -0.108615370585 -0.107110928384
-0.0427376815277 -0.0446849561042 -0.0466680177486 -0.0486273123556 -0.0505713608795 -0.0524290813308 -0.0546198897497 -0.0600435818732 -0.0620286038373 -0.0644068567299 -0.0675473440193 -0.0696052287597 -0.0715691927784 -0.0729490062311 -0.0748361004958 -0.075707457522 -0.0786921771012 -0.0800874277129 -0.0818580478836 -0.082849193302 -0.0845948160794 -0.0860710963857 -0.087634948509 -0.0893872643221 -0.0913520162452 -0.0933431969394 -0.0950081043091 -0.0966938417063 -0.0993972563896 -0.101381995171 -0.101368339726 -0.103833088902 -0.103246207255 -0.10670632594 -0.109152649161 -0.110224388921 -0.112799045207 -0.113854001975 -0.114492900058 -0.114628027824 -0.114693487089 -0.115043360461 -0.116378067493 -0.116537936077 -0.116544021397 -0.115996270038 -0.115625452516 -0.115329609185 -0.115245048715 -0.114535092565 -0.113578000032 -0.112672290589 -0.110586489811 -0.109702028215 -0.108748253317 -0.107725165115 -0.106123302894 -0.104868807436 -0.104665147682 -0.103204887279
-0.0382497499807 -0.040143821368 -0.0427029197109 -0.0439835356482 -0.0459509640851 -0.0477228346317 -0.0526840941156 -0.0554846151414 -0.0574405238502 -0.0589736382586 -0.0613832529263 -0.0650257964236 -0.0663588043493 -0.0683343080489 -0.0696745028933 -0.0717500940233 -0.0735082561099 -0.0753177234821 -0.0773497509364 -0.0796547570662 -0.0814760192242 -0.0829928310809 -0.0822142345869 -0.0836934860699 -0.0855980805023 -0.088455750604 -0.0896062547901 -0.0937908523472 -0.0958668605392 -0.0986565182718 -0.100092477939 -0.0999605791516 -0.101238974494 -0.104120933937 -0.105044905098 -0.107231700056 -0.10818956265 -0.10937243196 -0.1102579915 -0.110513900351 -0.109811709352 -0.110195355547 -0.111245085828 -0.112249525516 -0.1118441403 -0.110894598731 -0.111193962934 -0.110894124962 -0.110842959267 -0.107543655076 -0.108089665837 -0.10738662361 -0.104642134241 -0.103738503846 -0.104502694105 -0.103146055069 -0.101879197408 -0.100795670454 -0.0999467441241 -0.0997051438097
-0.0356583470443 -0.0385133064148 -0.0398218464377 -0.0411673049808 -0.0436726154418 -0.045710511441 -0.0472067539179 -0.0506699379607 -0.0509227329321 -0.0545851771798 -0.0571504434741 -0.0609673599925 -0.0621427789576 -0.0632941158661 -0.0652123305831 -0.0672583734982 -0.0696306109947 -0.0717933508354 -0.0730955961971 -0.0745563485002 -0.0750126230501 -0.0765109036529 -0.0779183903466 -0.0794862670469 -0.0812193155648 -0.0827751164613 -0.0858965601499 -0.0872894885965 -0.0889006903145 -0.0920599845162 -0.0935097606805 -0.097322013094 -0.0987868348241 -0.0999163752277 -0.101223205389 -0.102833724096 -0.103709315416 -0.10486484272 -0.104607166796 -0.105385446608 -0.10481527363 -0.106002169546 -0.105501223701 -0.106864564072 -0.10592810486 -0.104698451143 -0.105964910729 -0.103283601779 -0.102799446023 -0.103064661706 -0.101131631806 -0.10120413214 -0.100387324225 -0.100080649907 -0.0987138721343 -0.0975720382264 -0.098458207717 -0.0973482747442 -0.0955051561461 -0.0942703078439
-0.031875940908 -0.0330239505779 -0.0360477837854 -0.0381427649197 -0.0398687317215 -0.0406663490669 -0.0421210511236 -0.043504106722 -0.0488508776075 -0.0506576308219 -0.0529072359133 -0.0548998451583 -0.0556224168784 -0.0594597701509 -0.0603958011383 -0.0626781419422 -0.0638783321543 -0.0647268705149 -0.0673861178671 -0.0692728052966 -0.0709928820341 -0.0720206431215 -0.0736334166503 -0.0748279235449 -0.0765898571483 -0.078978667556 -0.0803345279237 -0.0831921004937 -0.085495211997 -0.0873451750718 -0.0890887550506 -0.0906675274534 -0.0928437096001 -0.093141693225 -0.0943212458781 -0.0944793160509 -0.0953428887854 -0.0959471513557 -0.0988069618557 -0.0990984291754 -0.0988408349249 -0.0992311090503 -0.0994953906255 -0.0995305763151 -0.0997730759206 -0.0998244778407 -0.0992221231894 -0.0982765175677 -0.0981757102659 -0.0978670425955 -0.0963054717957 -0.0950228727387 -0.0964673906718 -0.0954332160478 -0.0940980545434 -0.092985350024 -0.0906477304425 -0.0895658787544 -0.0882918535353 -0.0876116149043
-0.0284271587789 -0.030103508065 -0.0320818284251 -0.0331670209708 -0.0348783605522 -0.0353933875026 -0.0378151909607 -0.0388156642976 -0.0409201076461 -0.0433224564358 -0.0478508520214 -0.0495143652715 -0.0505815936092 -0.0536677441338 -0.055713267452 -0.0572769922418 -0.0581809722063 -0.0597315482685 -0.0623833486248 -0.0642120203509 -0.0661233519613 -0.0676242383305 -0.0696894029302 -0.0708261871193 -0.0729758495226 -0.0752610814122 -0.0774756017537 -0.0791104631728 -0.080291575349 -0.0821391533008 -0.0841504192497 -0.0867265336946 -0.0887291456241 -0.0888174817202 -0.0897546458616 -0.0898833919335 -0.0904731695076 -0.0916174098042 -0.0924535187379 -0.0952315336011 -0.0953474888742 -0.0944541430095 -0.0946680866284 -0.0943701658802 -0.0938853032474 -0.0933985265196 -0.0930097152562 -0.0921469333014 -0.0916649056513 -0.0923716855269 -0.0913973940819 -0.0906562247627 -0.0909307388261 -0.088475110661 -0.0873799499255 -0.0869726081115 -0.086477739012 -0.0847618419397 -0.086685266775 -0.0854512374782
-0.0231249726142 -0.0250051911361 -0.0269384766717 -0.0280547442896 -0.029679001971 -0.0301933416361 -0.0321499932194 -0.0335760065169 -0.0362708428979 -0.0371863414561 -0.0414612527825 -0.0435332767927 -0.045412118754 -0.0484271832107 -0.0495670231041 -0.0504755260061 -0.0535977027696 -0.0558744989881 -0.0577397339807 -0.0585301211412 -0.0607355589791 -0.0634801298851 -0.065197887054 -0.0672494120243 -0.0705228917263 -0.0702716233817 -0.0726384343777 -0.0744109800834 -0.0761399148669 -0.0788639257259 -0.0809850459552 -0.083229077748 -0.0830672577544 -0.0841294002314 -0.0850788955525 -0.0851488923418 -0.0878459035981 -0.0875300845818 -0.0895488489846 -0.0901575918156 -0.0894268297651 -0.0897398326781 -0.0882016432907 -0.0881266916949 -0.0879719757059 -0.0872768132867 -0.0880014681948 -0.087149611857 -0.0866665058566 -0.0860147380493 -0.0863251665454 -0.0848024434943 -0.0843838992269 -0.0833963285973 -0.0823436185682 -0.0812257691396 -0.0805790872091 -0.0829934155995 -0.0819141870588 -0.0806504299413
-0.0187255451223 -0.019508999593 -0.0216836769299 -0.023421499668 -0.0241290844177 -0.0247905803609 -0.0266921545731 -0.0279714109477 -0.0308017117826 -0.0317703159721 -0.0339143269569 -0.0360836492934 -0.0375168290412 -0.0410843018054 -0.0431272212574 -0.0464149753864 -0.0488865991035 -0.0506907378083 -0.0525880258598 -0.0555488852973 -0.0560259902288 -0.0586743729958 -0.0606189115961 -0.0636405066709 -0.066364495165 -0.0683141122776 -0.0689118673793 -0.0703503462445 -0.0721172994717 -0.0751975386296 -0.07679614468 -0.0770145702469 -0.0790928800087 -0.0801055348089 -0.0810044037585 -0.0832476269718 -0.0846302364479 -0.0851150802443 -0.0855059590873 -0.0851688826067 -0.0852608414975 -0.0835419902325 -0.083597095826 -0.082714128432 -0.0828238581573 -0.0820979485429 -0.0817819262205 -0.0810168620835 -0.0804856592927 -0.0798157087003 -0.0800862204113 -0.0794367223567 -0.0791593607403 -0.0782142408172 -0.0772039814946 -0.0761285827724 -0.0780379249839 -0.0769494728245 -0.0769323539057 -0.0756388689675
-0.0132977144212 -0.013990230997 -0.0148402145186 -0.0168439141138 -0.0186034679224 -0.0203029342884 -0.021166942632 -0.022365737116 -0.0238127688095 -0.0262510191529 -0.0275435505868 -0.0297070458934 -0.0315452034864 -0.0332664567146 -0.0382981928454 -0.041003267706 -0.0442168078497 -0.0461628832481 -0.0492231285765 -0.0513468170221 -0.0532603288401 -0.0535609397106 -0.0560881341517 -0.0580678673008 -0.060624067974 -0.0631861529341 -0.0649967645795 -0.0653343248816 -0.0670968056009 -0.0681068557801 -0.0701710499825 -0.071780107511 -0.0721668099323 -0.0768309204025 -0.0779123207523 -0.07869933307 -0.0789580811314 -0.0800116587574 -0.0804518799928 -0.080852573702 -0.0785019584956 -0.0792043041984 -0.0771758831671 -0.0769787201103 -0.0770690850506 -0.0778763723564 -0.0761474184952 -0.0759596622572 -0.0751462980158 -0.0745681222024 -0.0746519732042 -0.0741111146595 -0.0737761292825 -0.0729288473208 -0.0740363249964 -0.0749822325533 -0.0730200351554 -0.0724511671686 -0.0726081376356 -0.0704165545569
