-0.214307546463 -0.216983409541 -0.208112969741 -0.209106790706 -0.170601607827 -0.163394823178 -0.160819679801 -0.157933206327 -0.140927509432 -0.133170800251 -0.129864007855 -0.129215988457 -0.131247068273 -0.151427895096 -0.148692267764 -0.108937739336 -0.106112147861 -0.102096733171 -0.099622004674 -0.106348848784 -0.103401078781 -0.100707863062 -0.0982692016273 -0.0959799831709 -0.0972576324258 -0.0780998850415 -0.0752674025157 -0.0723801330502 -0.0675034199145 -0.114047573256 -0.119960900807 -0.0993885696423 -0.0985396450727 -0.152307740952 -0.169375848732 -0.144596750973 -0.0651098976337 -0.0545812623921 -0.0741135971699 -0.0720231438399 -0.0861557673589 -0.101334892445 -0.0949371059493 -0.0936585012589 -0.0812063069783 -0.080937101505 -0.0754679715773 -0.0742378795241 -0.0728330599197 -0.0690580279498
-0.221681955164 -0.224507620631 -0.222668390391 -0.16319397088 -0.172113540788 -0.16536404406 -0.162250537993 -0.154945332789 -0.143027841763 -0.147917005175 -0.145118620454 -0.152858807018 -0.159375050705 -0.121158755384 -0.118071788443 -0.110342313868 -0.107741993525 -0.111847267722 -0.106932678811 -0.111072874082 -0.108176786531 -0.108037861754 -0.0979979361738 -0.100895757988 -0.0833398739514 -0.0855528094885 -0.0758420297412 -0.0819418800598 -0.0798944456466 -0.063654385198 -0.101313540989 -0.0771031274043 -0.100087144861 -0.157793982407 -0.176402678862 -0.143152038885 -0.139421458415 -0.0684397048009 -0.0577872809259 -0.0742233097958 -0.0568786398113 -0.0641997447968 -0.0953364744338 -0.0934759372201 -0.0812343006335 -0.0815721172976 -0.0754441614571 -0.0765823525139 -0.0751304745329 -0.0731545141597
-0.233177187487 -0.224661087582 -0.165418755453 -0.178065304543 -0.17477245988 -0.166836745711 -0.159609141068 -0.156265666259 -0.151949377681 -0.149048504809 -0.140251700028 -0.130895525569 -0.127028539935 -0.120356685494 -0.117220092367 -0.114288326978 -0.127445776448 -0.131238791336 -0.125809654632 -0.120572749635 -0.115528076347 -0.11369524032 -0.108796251174 -0.0991017341748 -0.0846024370847 -0.0868951079145 -0.0812045198387 -0.0743525600742 -0.0834676035831 -0.0770767598577 -0.0621229672021 -0.0690094098605 -0.036840067066 -0.0307366545531 -0.194741270514 -0.19064179693 -0.18169039873 -0.0369399567379 -0.0398805238715 -0.0348563049373 -0.068089228972 -0.0585135454599 -0.097780415839 -0.0959256325525 -0.0828989317757 -0.0810755621472 -0.0774850351444 -0.075892630282 -0.0742160831483 -0.0745056344232
-0.229066462707 -0.227135436736 -0.170927378902 -0.179443125134 -0.172351690559 -0.165493321733 -0.161047032965 -0.14995392617 -0.153163288435 -0.15027273557 -0.157979423806 -0.132786540703 -0.128941461697 -0.126244732324 -0.134989910771 -0.185159208931 -0.177432258467 -0.169626835485 -0.161742939985 -0.138262014944 -0.116186128252 -0.114394020293 -0.109728050737 -0.105271869275 -0.11203279625 -0.0797378543834 -0.082886093426 -0.0849701420289 -0.0831862505468 -0.080257820399 -0.074576704524 -0.0702267118993 -0.0395245382132 -0.04594928013 -0.0922067342194 -0.180310635158 -0.179323219313 -0.179356392938 -0.0292673321228 -0.0435011049711 -0.0711880330416 -0.0817201782324 -0.073822266491 -0.097328034479 -0.0919022104878 -0.0841597359119 -0.0838032421455 -0.0778731488982 -0.076133830512 -0.0743103698544
-0.223978756903 -0.173691727468 -0.184226283189 -0.179984024486 -0.178901437952 -0.165279422401 -0.15888163973 -0.163143044584 -0.154277675099 -0.162021601932 -0.158973354839 -0.130710296299 -0.131923332825 -0.13091132577 -0.176235982075 -0.179731353445 -0.172305635529 -0.164801445094 -0.157218782141 -0.135824351368 -0.129628780359 -0.123524522427 -0.115749649814 -0.113442842756 -0.110765973085 -0.115521193884 -0.0833382372305 -0.085516211286 -0.0813457646968 -0.0806135996762 -0.105111075566 -0.10839888679 -0.225583929238 -0.0503698803132 -0.128557450562 -0.146868679407 -0.15198663957 -0.146239308513 -0.157613102678 -0.0425360615323 -0.0409077910673 -0.0739391877678 -0.0663560435875 -0.0985941906602 -0.095925831368 -0.0867248623827 -0.0854155537868 -0.0831688419346 -0.0814307102776 -0.0795750693142
-0.179473636431 -0.17179699468 -0.184930182862 -0.176886304738 -0.179854802561 -0.171747406091 -0.167389046906 -0.15817575499 -0.155800306045 -0.163112141211 -0.136176408515 -0.136432084261 -0.134192588047 -0.167471971199 -0.162333833792 -0.157471459237 -0.167657003221 -0.160454045333 -0.133986681948 -0.128435597605 -0.123035734769 -0.117744515816 -0.115483070547 -0.113341583382 -0.110869609293 -0.110846878153 -0.0927444480668 -0.111649203486 -0.110795117693 -0.0941116810974 -0.105554654261 -0.0982493555991 -0.198443667766 -0.184383592727 -0.148831208211 -0.135550949861 -0.140025531561 -0.143561137542 -0.148261345307 -0.0491930462003 -0.0455722829147 -0.074261497054 -0.0768363988373 -0.0766091374852 -0.099918014247 -0.0911756613083 -0.0879244086698 -0.0863098196648 -0.0804721547146 -0.0781597097897
-0.17969028921 -0.186012739354 -0.18894047249 -0.178423450606 -0.176886452893 -0.174017197541 -0.163349368597 -0.159978581249 -0.132543564963 -0.14221522872 -0.140562710878 -0.138052489119 -0.168667317659 -0.163342046584 -0.158292538361 -0.153518792991 -0.143572457806 -0.137934326477 -0.132447416654 -0.127111728338 -0.121927261528 -0.118983522043 -0.11669538961 -0.114124041328 -0.11207119652 -0.110151313425 -0.108335560587 -0.113350494352 -0.111581305182 -0.107364802785 -0.114451544506 -0.121402255616 -0.158043555328 -0.161763389198 -0.133919839013 -0.13951125427 -0.0346633775974 -0.131533576865 -0.15043393373 -0.0526917602204 -0.0623137728152 -0.0765329245639 -0.0769310045648 -0.0811530638592 -0.102163982867 -0.101369423254 -0.0911113045898 -0.088850114318 -0.0823845206826 -0.0800159437717
-0.182701301911 -0.18642376374 -0.188922100646 -0.180930050115 -0.176346323693 -0.165282615417 -0.161898403466 -0.137865453258 -0.159128336216 -0.156832396278 -0.16293224001 -0.152360005318 -0.148762961621 -0.145277765423 -0.141904416724 -0.138642915523 -0.135493261821 -0.132455455617 -0.131219117709 -0.12609882542 -0.121129754638 -0.120247500052 -0.117932680455 -0.115374069001 -0.113294806966 -0.111348506644 -0.109535168034 -0.108092511675 -0.113020612395 -0.11130373793 -0.114680133531 -0.121711897138 -0.115922094423 -0.127212515059 -0.101060661494 -0.108938328604 -0.11273879815 -0.131358468505 -0.13745706018 -0.113822637373 -0.0620787100662 -0.0619735465252 -0.0750724560933 -0.0791469127096 -0.104145672023 -0.103335469046 -0.0963219876507 -0.0904103459253 -0.0879751216443 -0.0841928573889
-0.190072230326 -0.19347787916 -0.188405150343 -0.180049445096 -0.1677207891 -0.166633225562 -0.163247383694 -0.14079905243 -0.139464401144 -0.135350620706 -0.18937565961 -0.153628656922 -0.150026730477 -0.14653665153 -0.143158420081 -0.139892036131 -0.13673749968 -0.133694810727 -0.130763969272 -0.127944975316 -0.120643214098 -0.121536449843 -0.118884760866 -0.116646119892 -0.11454044063 -0.112567723081 -0.110727967245 -0.109384944667 -0.118273437829 -0.112892439782 -0.115285848432 -0.119931320941 -0.114796760614 -0.112822202596 -0.0910407657531 -0.126842746254 -0.119914248689 -0.0549526451968 -0.133950563149 -0.14314190435 -0.0704654530636 -0.0700130236155 -0.0880640367772 -0.0741426154887 -0.0777230503339 -0.103465006191 -0.096575758364 -0.0902453777424 -0.0876477947086 -0.0816677877124
-0.193868492186 -0.191719850291 -0.184095279719 -0.181044210325 -0.169328882134 -0.168009993437 -0.14853998827 -0.251256683377 -0.243986120308 -0.162049807986 -0.184308319895 -0.154918115408 -0.151311306214 -0.147816344518 -0.14443323032 -0.141161963621 -0.138002544421 -0.134954972719 -0.132019248515 -0.12919537181 -0.126483342604 -0.123273767358 -0.120205252203 -0.117940194001 -0.115808097513 -0.113808962737 -0.111942789674 -0.110209578324 -0.109003019979 -0.117497993676 -0.115401379211 -0.113285344422 -0.112051863359 -0.111595785219 -0.0801901875797 -0.104146401208 -0.125791244794 -0.062105859376 -0.122480389957 -0.133007427301 -0.0776938162761 -0.0727440936304 -0.0884338719119 -0.0756153056266 -0.0784388994971 -0.0873763901156 -0.0980016533076 -0.0913463152464 -0.0869213829806 -0.0828744731573
