-0.252103 -0.250056 -0.248005 -0.245944 -0.24387 -0.241776 -0.239656 -0.237502 -0.235308 -0.233065 -0.230764 -0.228396 -0.225952 -0.223426 -0.220813 -0.218113 -0.215334 -0.212489 -0.209601 -0.206695 -0.203803 -0.200952 -0.198165 -0.195459 -0.192843 -0.190319 -0.187883 -0.185529 -0.183248 -0.18103 -0.178862 -0.176726 -0.174592 -0.172383 -0.169673 -0.158722 -0.154331 -0.152083 -0.150085 -0.148174 -0.146308 -0.144472 -0.142656 -0.140854 -0.139065 -0.137284 -0.13551 -0.133741 -0.131976 -0.130212
-0.253133 -0.251094 -0.249053 -0.247004 -0.244943 -0.242863 -0.240758 -0.238621 -0.236443 -0.234215 -0.231926 -0.229564 -0.227118 -0.224577 -0.221934 -0.219185 -0.216337 -0.213406 -0.210418 -0.207408 -0.204415 -0.201475 -0.198619 -0.195864 -0.193219 -0.190682 -0.188246 -0.1859 -0.183629 -0.181418 -0.179245 -0.177076 -0.174841 -0.172324 -0.168622 -0.161582 -0.156135 -0.153267 -0.151071 -0.149087 -0.147194 -0.145349 -0.143534 -0.141739 -0.139959 -0.138189 -0.136426 -0.134669 -0.132915 -0.131164
-0.254152 -0.252124 -0.250094 -0.248059 -0.246013 -0.24395 -0.241865 -0.239748 -0.237591 -0.235384 -0.233113 -0.230765 -0.228324 -0.225774 -0.223103 -0.220304 -0.217379 -0.214344 -0.211232 -0.208091 -0.204972 -0.201924 -0.198983 -0.196171 -0.19349 -0.190935 -0.188491 -0.186139 -0.183856 -0.181615 -0.179378 -0.177082 -0.174604 -0.171678 -0.167821 -0.162934 -0.158406 -0.155068 -0.152504 -0.150313 -0.148306 -0.146397 -0.144545 -0.14273 -0.14094 -0.139166 -0.137404 -0.13565 -0.133901 -0.132157
-0.255158 -0.253142 -0.251125 -0.249105 -0.247076 -0.245033 -0.242969 -0.240877 -0.238746 -0.236566 -0.234322 -0.231997 -0.229571 -0.227023 -0.224332 -0.221483 -0.218472 -0.215314 -0.21205 -0.208743 -0.205466 -0.202285 -0.199247 -0.196372 -0.193656 -0.191085 -0.188634 -0.186273 -0.18397 -0.181689 -0.179379 -0.176968 -0.174341 -0.171332 -0.167794 -0.16386 -0.160053 -0.156785 -0.154056 -0.151697 -0.149565 -0.147572 -0.145664 -0.143813 -0.141998 -0.14021 -0.138439 -0.136681 -0.134932 -0.133189
-0.256147 -0.254143 -0.25214 -0.250136 -0.248125 -0.246103 -0.244064 -0.242 -0.239901 -0.237755 -0.235546 -0.233256 -0.230859 -0.228328 -0.22563 -0.222739 -0.219637 -0.216334 -0.212879 -0.20936 -0.205884 -0.202544 -0.199398 -0.196462 -0.193722 -0.191145 -0.188696 -0.186334 -0.18402 -0.181711 -0.179356 -0.17689 -0.174233 -0.171305 -0.168083 -0.164678 -0.161334 -0.158265 -0.155537 -0.153104 -0.150887 -0.148821 -0.146857 -0.144964 -0.143119 -0.14131 -0.139525 -0.137758 -0.136003 -0.134258
-0.257116 -0.255124 -0.253135 -0.251147 -0.249155 -0.247156 -0.245143 -0.243109 -0.241045 -0.23894 -0.236776 -0.234533 -0.232183 -0.229689 -0.227008 -0.224091 -0.2209 -0.217429 -0.213733 -0.209937 -0.206206 -0.202677 -0.199421 -0.196439 -0.193694 -0.191134 -0.188705 -0.18636 -0.184053 -0.18174 -0.179376 -0.176911 -0.174296 -0.171498 -0.168528 -0.165463 -0.162434 -0.159561 -0.156906 -0.154468 -0.152212 -0.150098 -0.14809 -0.14616 -0.144286 -0.142454 -0.140652 -0.138873 -0.13711 -0.135359
-0.258062 -0.256081 -0.254106 -0.252133 -0.25016 -0.248183 -0.246196 -0.244194 -0.242168 -0.240108 -0.237997 -0.235815 -0.233531 -0.231101 -0.22847 -0.225562 -0.222302 -0.218643 -0.214634 -0.210462 -0.206397 -0.20265 -0.199297 -0.196303 -0.193591 -0.191077 -0.188695 -0.186387 -0.184107 -0.181816 -0.179474 -0.177046 -0.174506 -0.171841 -0.16907 -0.166245 -0.163443 -0.160738 -0.158176 -0.155771 -0.153512 -0.151376 -0.14934 -0.147382 -0.145484 -0.143631 -0.141812 -0.14002 -0.138247 -0.136489
-0.258982 -0.257013 -0.255049 -0.25309 -0.251134 -0.249176 -0.247214 -0.245243 -0.243255 -0.241242 -0.239189 -0.237078 -0.234877 -0.232544 -0.230008 -0.227167 -0.223888 -0.22004 -0.21562 -0.21091 -0.206395 -0.202414 -0.199012 -0.196069 -0.193439 -0.19101 -0.1887 -0.18645 -0.184216 -0.181965 -0.179665 -0.177295 -0.17484 -0.172297 -0.169684 -0.167038 -0.164408 -0.161841 -0.159372 -0.157018 -0.154777 -0.15264 -0.150591 -0.148615 -0.146699 -0.144829 -0.142995 -0.141191 -0.139408 -0.137643
-0.259876 -0.257915 -0.255961 -0.254013 -0.25207 -0.25013 -0.248189 -0.246244 -0.244291 -0.242322 -0.240327 -0.23829 -0.236186 -0.233974 -0.231584 -0.228897 -0.225709 -0.221732 -0.216772 -0.211228 -0.20609 -0.201914 -0.198576 -0.195777 -0.193292 -0.190982 -0.188764 -0.186584 -0.184407 -0.182206 -0.17996 -0.177653 -0.175281 -0.172844 -0.17036 -0.167853 -0.165357 -0.162904 -0.16052 -0.158221 -0.15601 -0.153884 -0.151834 -0.14985 -0.147922 -0.14604 -0.144195 -0.14238 -0.140589 -0.138816
-0.260741 -0.258785 -0.256838 -0.254898 -0.252965 -0.251036 -0.249111 -0.247187 -0.245261 -0.243328 -0.241383 -0.239413 -0.237403 -0.235322 -0.233114 -0.230671 -0.227758 -0.22388 -0.218273 -0.211273 -0.205295 -0.201138 -0.198069 -0.195524 -0.193229 -0.191054 -0.188932 -0.186824 -0.184705 -0.182554 -0.180361 -0.178117 -0.175819 -0.173473 -0.171092 -0.168695 -0.166306 -0.163947 -0.161638 -0.159393 -0.157216 -0.155109 -0.153066 -0.151082 -0.149149 -0.147259 -0.145406 -0.143582 -0.141783 -0.140004
-0.261576 -0.259623 -0.257679 -0.255742 -0.253813 -0.25189 -0.249973 -0.248061 -0.246151 -0.244242 -0.24233 -0.240408 -0.238469 -0.236495 -0.234455 -0.232284 -0.229816 -0.226537 -0.220643 -0.210588 -0.203863 -0.200299 -0.197715 -0.195467 -0.193354 -0.191296 -0.189252 -0.187201 -0.185127 -0.18302 -0.180873 -0.178682 -0.176449 -0.174177 -0.17188 -0.16957 -0.167266 -0.164984 -0.16274 -0.160544 -0.158403 -0.156318 -0.154287 -0.152308 -0.150374 -0.148481 -0.146622 -0.144793 -0.142988 -0.141204
-0.262382 -0.260428 -0.258482 -0.256544 -0.254613 -0.252689 -0.250771 -0.24886 -0.246953 -0.245049 -0.243147 -0.241242 -0.239331 -0.237403 -0.235445 -0.233424 -0.231265 -0.228725 -0.224325 -0.208199 -0.202783 -0.200096 -0.197871 -0.195792 -0.19377 -0.191766 -0.189758 -0.187735 -0.185688 -0.183609 -0.181496 -0.179347 -0.177164 -0.174952 -0.17272 -0.17048 -0.168244 -0.166026 -0.163836 -0.161685 -0.159577 -0.157515 -0.155499 -0.153528 -0.151598 -0.149704 -0.147843 -0.14601 -0.144201 -0.142412
-0.263158 -0.2612 -0.259248 -0.257303 -0.255364 -0.253431 -0.251503 -0.249581 -0.247661 -0.245744 -0.243825 -0.241901 -0.239965 -0.238002 -0.23599 -0.233878 -0.231534 -0.228527 -0.222848 -0.211073 -0.204453 -0.201215 -0.19878 -0.196603 -0.194527 -0.192492 -0.190467 -0.188436 -0.18639 -0.184322 -0.182228 -0.180107 -0.177961 -0.175794 -0.173613 -0.171427 -0.169245 -0.167078 -0.164934 -0.162821 -0.160743 -0.158704 -0.156704 -0.154743 -0.152818 -0.150926 -0.149065 -0.14723 -0.145418 -0.143627
-0.263906 -0.261939 -0.259978 -0.25802 -0.256067 -0.254118 -0.252171 -0.250225 -0.248279 -0.246329 -0.24437 -0.242392 -0.240383 -0.238315 -0.236141 -0.233761 -0.230949 -0.227155 -0.221302 -0.213552 -0.207296 -0.203248 -0.200306 -0.197843 -0.195598 -0.193458 -0.191368 -0.189297 -0.187228 -0.185152 -0.183062 -0.180956 -0.178834 -0.176699 -0.174556 -0.172411 -0.170271 -0.168145 -0.166038 -0.163958 -0.161907 -0.159889 -0.157904 -0.155953 -0.154035 -0.152147 -0.150287 -0.148452 -0.146639 -0.144845
-0.264628 -0.262649 -0.260673 -0.258699 -0.256726 -0.254753 -0.252778 -0.2508 -0.248815 -0.246817 -0.244798 -0.242744 -0.240631 -0.238422 -0.236048 -0.233387 -0.230216 -0.226176 -0.220951 -0.214997 -0.209603 -0.205386 -0.20209 -0.19934 -0.196893 -0.194615 -0.19243 -0.190295 -0.188186 -0.186087 -0.183988 -0.181884 -0.179775 -0.177661 -0.175544 -0.17343 -0.171323 -0.169229 -0.167152 -0.165098 -0.16307 -0.161071 -0.159101 -0.157161 -0.15525 -0.153366 -0.151508 -0.149674 -0.147861 -0.146067
-0.265326 -0.263332 -0.261338 -0.259342 -0.257344 -0.255342 -0.253333 -0.251314 -0.249282 -0.247226 -0.245137 -0.242995 -0.240771 -0.23842 -0.235871 -0.233012 -0.229684 -0.225716 -0.221074 -0.216091 -0.211367 -0.207289 -0.203864 -0.200925 -0.198308 -0.195896 -0.19361 -0.191403 -0.189243 -0.18711 -0.184993 -0.182883 -0.180777 -0.178675 -0.176576 -0.174483 -0.1724 -0.17033 -0.168277 -0.166245 -0.164237 -0.162253 -0.160296 -0.158366 -0.156462 -0.154583 -0.152729 -0.150896 -0.149084 -0.147289
-0.266003 -0.263991 -0.261976 -0.259955 -0.257928 -0.255891 -0.253843 -0.25178 -0.249694 -0.247577 -0.245414 -0.243185 -0.240858 -0.23839 -0.235716 -0.232753 -0.229407 -0.225612 -0.221415 -0.217035 -0.212793 -0.208932 -0.205515 -0.202489 -0.199759 -0.197239 -0.194864 -0.192586 -0.190374 -0.188204 -0.186063 -0.183941 -0.181832 -0.179733 -0.177644 -0.175566 -0.1735 -0.171448 -0.169414 -0.167399 -0.165407 -0.163437 -0.161491 -0.15957 -0.157673 -0.155799 -0.153948 -0.152117 -0.150306 -0.148512
-0.266663 -0.264631 -0.262592 -0.260543 -0.258483 -0.25641 -0.25432 -0.252208 -0.250068 -0.24789 -0.245657 -0.24335 -0.240939 -0.238384 -0.235636 -0.232639 -0.229344 -0.225736 -0.221874 -0.217904 -0.214017 -0.210367 -0.207024 -0.203981 -0.201191 -0.198599 -0.196155 -0.193817 -0.191556 -0.18935 -0.187183 -0.185045 -0.182928 -0.180829 -0.178745 -0.176675 -0.17462 -0.172582 -0.170562 -0.168561 -0.166581 -0.164622 -0.162686 -0.160773 -0.158882 -0.157013 -0.155165 -0.153337 -0.151527 -0.149735
-0.26731 -0.265256 -0.263191 -0.261112 -0.259018 -0.256905 -0.254771 -0.252611 -0.250418 -0.248182 -0.245888 -0.243516 -0.24104 -0.23843 -0.235649 -0.232661 -0.229446 -0.226009 -0.222405 -0.218733 -0.215114 -0.211652 -0.208406 -0.205388 -0.202579 -0.199947 -0.197455 -0.195071 -0.19277 -0.190532 -0.188341 -0.186185 -0.184059 -0.181955 -0.179872 -0.177807 -0.175759 -0.173731 -0.17172 -0.16973 -0.16776 -0.16581 -0.163882 -0.161976 -0.160091 -0.158226 -0.156381 -0.154555 -0.152747 -0.150956
-0.267948 -0.265871 -0.263779 -0.261668 -0.259537 -0.257385 -0.255207 -0.253 -0.250757 -0.248469 -0.246122 -0.2437 -0.24118 -0.238539 -0.235752 -0.232799 -0.229672 -0.226386 -0.222985 -0.219539 -0.216129 -0.212828 -0.209684 -0.206714 -0.203914 -0.201265 -0.198746 -0.196331 -0.194 -0.191735 -0.189522 -0.187351 -0.185214 -0.183105 -0.181019 -0.178956 -0.176913 -0.174891 -0.172888 -0.170905 -0.168942 -0.167 -0.165079 -0.163178 -0.161298 -0.159437 -0.157595 -0.155772 -0.153965 -0.152175
-0.268582 -0.266481 -0.26436 -0.262216 -0.260049 -0.257856 -0.255634 -0.253382 -0.251093 -0.24876 -0.246371 -0.243912 -0.241365 -0.238713 -0.235939 -0.233032 -0.229992 -0.226836 -0.223599 -0.220331 -0.21709 -0.213927 -0.21088 -0.207968 -0.205193 -0.202548 -0.200017 -0.197584 -0.195232 -0.192948 -0.190718 -0.188534 -0.186386 -0.184271 -0.182183 -0.18012 -0.178079 -0.17606 -0.174062 -0.172085 -0.170128 -0.168192 -0.166276 -0.16438 -0.162503 -0.160646 -0.158807 -0.156985 -0.155181 -0.153391
-0.269215 -0.26709 -0.26494 -0.262763 -0.260558 -0.258324 -0.25606 -0.253765 -0.251435 -0.249063 -0.246641 -0.244156 -0.241596 -0.238946 -0.236196 -0.233341 -0.230385 -0.227342 -0.22424 -0.221116 -0.218013 -0.214969 -0.212012 -0.209162 -0.206423 -0.203793 -0.201263 -0.198823 -0.19646 -0.194162 -0.191921 -0.189725 -0.18757 -0.185449 -0.183358 -0.181293 -0.179254 -0.177237 -0.175242 -0.173269 -0.171317 -0.169384 -0.167472 -0.16558 -0.163707 -0.161852 -0.160016 -0.158196 -0.156393 -0.154605
-0.269852 -0.267702 -0.265523 -0.263313 -0.261069 -0.258795 -0.256489 -0.254153 -0.251786 -0.249382 -0.246935 -0.244435 -0.241871 -0.239234 -0.236516 -0.233714 -0.230834 -0.22789 -0.224902 -0.221899 -0.218912 -0.215969 -0.213096 -0.210306 -0.207608 -0.205001 -0.202482 -0.200044 -0.197677 -0.195373 -0.193123 -0.19092 -0.188759 -0.186633 -0.184539 -0.182473 -0.180434 -0.178418 -0.176426 -0.174455 -0.172506 -0.170577 -0.168668 -0.166779 -0.164908 -0.163056 -0.161222 -0.159404 -0.157602 -0.155815
-0.270498 -0.268324 -0.266116 -0.26387 -0.261588 -0.259272 -0.256924 -0.25455 -0.252149 -0.249719 -0.247254 -0.244747 -0.242188 -0.23957 -0.236887 -0.234139 -0.23133 -0.228472 -0.225581 -0.22268 -0.219792 -0.21694 -0.214141 -0.21141 -0.208755 -0.206177 -0.203675 -0.201244 -0.19888 -0.196574 -0.194321 -0.192114 -0.189949 -0.18782 -0.185724 -0.183657 -0.181617 -0.179602 -0.177611 -0.175643 -0.173696 -0.171769 -0.169863 -0.167976 -0.166107 -0.164257 -0.162424 -0.160608 -0.158807 -0.157021
-0.271156 -0.268959 -0.266721 -0.26444 -0.262118 -0.259758 -0.257368 -0.254955 -0.252524 -0.250072 -0.247596 -0.245089 -0.242542 -0.239948 -0.237303 -0.234606 -0.231863 -0.229082 -0.226276 -0.223464 -0.220661 -0.217888 -0.215158 -0.212482 -0.20987 -0.207323 -0.204842 -0.202424 -0.200067 -0.197764 -0.195512 -0.193304 -0.191137 -0.189006 -0.186909 -0.184841 -0.182801 -0.180787 -0.178797 -0.17683 -0.174884 -0.17296 -0.171055 -0.16917 -0.167303 -0.165454 -0.163623 -0.161807 -0.160008 -0.158223
-0.27183 -0.269612 -0.267345 -0.265027 -0.262661 -0.260255 -0.25782 -0.255369 -0.252909 -0.250441 -0.24796 -0.245459 -0.242928 -0.240362 -0.237757 -0.235111 -0.232428 -0.229716 -0.226986 -0.22425 -0.221523 -0.21882 -0.216151 -0.213528 -0.210958 -0.208443 -0.205986 -0.203585 -0.201238 -0.198942 -0.196693 -0.194487 -0.19232 -0.190189 -0.188091 -0.186024 -0.183984 -0.181971 -0.179981 -0.178015 -0.176071 -0.174148 -0.172245 -0.170361 -0.168495 -0.166648 -0.164817 -0.163003 -0.161204 -0.159419
-0.272525 -0.270287 -0.267992 -0.265636 -0.263222 -0.260763 -0.25828 -0.255789 -0.253303 -0.250823 -0.248343 -0.245853 -0.243345 -0.24081 -0.238245 -0.235648 -0.233022 -0.230373 -0.227709 -0.225041 -0.222381 -0.21974 -0.217128 -0.214554 -0.212024 -0.209542 -0.207109 -0.204727 -0.202393 -0.200106 -0.197863 -0.195661 -0.193496 -0.191367 -0.18927 -0.187203 -0.185164 -0.183151 -0.181163 -0.179198 -0.177255 -0.175333 -0.17343 -0.171548 -0.169683 -0.167836 -0.166006 -0.164193 -0.162394 -0.160611
-0.273246 -0.270991 -0.268668 -0.26627 -0.263802 -0.261283 -0.258743 -0.256211 -0.253702 -0.251215 -0.248742 -0.246271 -0.243789 -0.241288 -0.238763 -0.236214 -0.233641 -0.231049 -0.228445 -0.225838 -0.223238 -0.220653 -0.218092 -0.215563 -0.213072 -0.210621 -0.208215 -0.205852 -0.203534 -0.201258 -0.199022 -0.196826 -0.194665 -0.192539 -0.190444 -0.188378 -0.18634 -0.184328 -0.182341 -0.180377 -0.178435 -0.176513 -0.174612 -0.17273 -0.170866 -0.16902 -0.167191 -0.165377 -0.163579 -0.161796
