2.44793296936 2.56722616198 2.61380031391 2.62013338882 2.58987707129 2.96557099139 2.97944439148 3.01227730356 2.92277355945 2.93875929014 3.06475559833 2.96215618028 3.01330079985 3.06615977945 2.88702277655 2.75491761118 2.74972783471 2.80642935046 2.82598199387 2.8725836362 2.67586468039 2.64840042153 2.62155085038 2.59529573591 2.26720383699 2.5611604073 2.50956820693 2.41180805874 2.37963113909 2.25145247193
2.48953206805 2.55762542025 2.57879074126 2.5959574935 2.55370734705 2.54644537229 2.5930572429 2.58607278626 2.57987775415 2.85125989133 2.92706866438 2.82829101009 2.87502707542 2.62484250113 2.92084330548 2.7677934843 2.76741286132 2.76766744278 2.79526003885 2.80394759702 2.59221576996 2.5656478927 2.53967224669 2.27758623872 2.21386261591 2.49448672095 2.45721849774 2.42129022197 2.34225003961 2.21977317949
2.58204427261 2.54080113874 2.55731390574 2.54007269625 2.51820383127 2.49716510339 2.5429541449 2.53587226084 2.52955256788 2.51672928311 2.39296319687 2.53280172177 2.55259207576 2.57295926847 2.59392356849 2.53548140347 2.69452234096 2.68365604595 2.6423355648 2.77484589354 2.77771980626 2.51008390978 2.47546242957 2.44165620209 2.53054347164 2.44449824939 2.4078137013 2.37244697631 2.33833056597 2.241587946
2.45230923331 2.51718063842 2.53007101432 2.51716762299 2.49844940691 2.63221816403 2.57932082183 2.49762039479 2.4860621716 2.5034509982 2.37332278953 2.36401336555 2.47951989598 2.52975038103 2.54584658973 2.56255895081 2.46273375621 2.39247162983 2.3683068302 2.65848783483 2.66502701952 2.37094777295 2.15077770889 2.11739853247 2.52249650906 2.43480635597 2.58874171163 2.60185920288 2.61525718502 2.37362606126
2.49723581736 2.51421759829 2.44348840988 2.47027918983 2.40693443433 2.51820291721 2.52514933429 2.45857005589 2.55249480394 2.43596919356 2.37553305407 2.36051594942 2.37051107761 2.45639491284 2.47116371959 2.44715227423 2.43741896812 2.32968459447 2.3059319905 2.28330322508 2.5522933928 2.28562977259 2.26868196601 2.52746006171 2.46522660973 2.4754627346 2.48595690304 2.49671460752 2.50774154604 2.45123691468
2.45663219836 2.55074491173 2.5252262411 2.48847224288 2.45864177972 2.43065727967 2.54962495528 2.55944649829 2.52152460302 2.45879349976 2.45055140627 2.39086022145 2.39243445031 2.55845029689 2.50202545897 2.41880338944 2.35271450637 2.34381746456 2.24641370065 2.22415720358 2.24103496844 2.22444379616 2.20867556464 2.56771565119 2.58515625808 2.6113255232 2.54775970357 2.55966460315 2.57171641658 2.42897429504
2.51048053748 2.46571439407 2.4097213363 2.41819902977 2.36300769589 2.52239673777 2.46507604252 2.44956786209 2.45954459116 2.4130233722 2.42091123242 2.43657681107 2.37008220943 2.48144457255 2.4809138649 2.4582161377 2.40072116199 2.37392589587 2.27941433382 2.22759803488 2.1867103289 2.1805461263 2.5054308737 2.52693482873 2.55345073619 2.56937137224 2.59518644347 2.7115265493 2.56746172278 2.36422422473
2.4753380319 2.43127513742 2.42641599346 2.41355596792 2.32269527635 2.46532378701 2.42246451348 2.47953472926 2.45609124095 2.40966552051 2.41109944356 2.38820377931 2.39177737908 2.38390137547 2.40801566902 2.39032894008 2.37058715685 2.33841113342 2.30207051368 2.28143914563 2.214862932 2.18706151619 2.43987828807 2.49051199584 2.51593328599 2.54183236287 2.56822269771 2.5951182725 2.61874685048 2.3520606116
2.32902237019 2.38730330903 2.40840215327 2.3990255099 2.35140979965 2.44024401827 2.39785171628 2.40836245863 2.39743643874 2.40974181779 2.36367863312 2.40327949385 2.36404638106 2.36209398978 2.31889528425 2.34380194453 2.3217177286 2.30030229482 2.28282186253 2.28691143849 2.18920037357 2.16165890188 2.34549926576 2.43349657196 2.4778718602 2.50299754261 2.52117921827 2.53874469043 2.55669244589 2.59060293531
2.37214997787 2.38773880802 2.37264527544 2.48515388158 2.33109681386 2.38430429109 2.43034083948 2.39354365244 2.35773076651 2.40526033788 2.35005912519 2.37950451768 2.34888238619 2.33314298089 2.3176625086 2.29228562554 2.2706899979 2.24974282146 2.22941952042 2.31735173915 2.3719563285 2.33529612055 2.32345657828 2.40148031064 2.41222789602 2.42308969866 2.47758552906 2.49447308458 2.5117235036 2.52934708666
