1.01326 1.00363 1.00198 1.00953 1.01708 0.999888 0.98643 0.997719 1.00901 0.989956 0.970206 0.980796 0.991386 0.97415 0.954075 0.961827 0.969579 0.955581 0.938548 0.943265 0.947981 0.937265 0.924144 0.926455 0.928766 0.920802 0.911187 0.911847 0.912506 0.90665 0.899761 0.899389 0.899017 0.894695 0.889786 0.888827 0.887868 0.884627 0.8811 0.879856 0.878612 0.876109 0.873518 0.872187 0.870855 0.868842 0.866866 0.865571 0.864277 0.862578
1.00843 0.999851 0.997028 1.00237 1.00771 0.990796 0.977131 0.985715 0.994298 0.975195 0.956307 0.965107 0.973906 0.956832 0.938071 0.945184 0.952297 0.938749 0.922944 0.927799 0.932654 0.922509 0.910325 0.913142 0.915959 0.908539 0.899574 0.900845 0.902116 0.896713 0.890256 0.890473 0.89069 0.886722 0.882094 0.881651 0.881208 0.878235 0.874891 0.874077 0.873263 0.870963 0.868492 0.867507 0.866522 0.864663 0.862767 0.861745 0.860722 0.859142
0.992041 0.98451 0.982735 0.988074 0.993413 0.979002 0.967836 0.976419 0.985003 0.968553 0.952319 0.961118 0.969918 0.954796 0.937988 0.945101 0.952214 0.939756 0.92504 0.929895 0.93475 0.925037 0.913285 0.916102 0.918919 0.911538 0.90261 0.903882 0.905153 0.899592 0.892977 0.893194 0.89341 0.889208 0.884346 0.883903 0.88346 0.880241 0.876651 0.875837 0.875022 0.872496 0.869799 0.868814 0.867829 0.865778 0.86369 0.862667 0.861644 0.859911
0.975653 0.96917 0.968443 0.973782 0.97912 0.967208 0.95854 0.967124 0.975707 0.961911 0.94833 0.95713 0.96593 0.952761 0.937905 0.945018 0.952131 0.940763 0.927136 0.931992 0.936847 0.927565 0.916245 0.919062 0.92188 0.914536 0.905647 0.906919 0.90819 0.902471 0.895698 0.895914 0.896131 0.891695 0.886598 0.886155 0.885712 0.882247 0.87841 0.877596 0.876782 0.874029 0.871106 0.870121 0.869136 0.866893 0.864612 0.863589 0.862567 0.860679
0.967165 0.961732 0.960936 0.965158 0.969381 0.958851 0.951112 0.958126 0.965141 0.952428 0.940185 0.947668 0.955151 0.942618 0.928961 0.935319 0.941677 0.930643 0.917873 0.922495 0.927116 0.918033 0.907257 0.910186 0.913116 0.905922 0.897363 0.898925 0.900488 0.894902 0.888326 0.888899 0.889472 0.885157 0.880182 0.880095 0.880009 0.876653 0.872895 0.872405 0.871915 0.869261 0.866391 0.865685 0.86498 0.862823 0.860582 0.859791 0.859 0.85719
0.963547 0.958656 0.957284 0.96039 0.963496 0.953226 0.945294 0.950739 0.956184 0.943539 0.931614 0.937781 0.943947 0.931504 0.918498 0.924102 0.929706 0.918884 0.906846 0.911234 0.915621 0.906844 0.89672 0.899761 0.902802 0.895943 0.887896 0.889749 0.891602 0.88633 0.880132 0.881061 0.88199 0.877944 0.873239 0.873508 0.873778 0.870643 0.867074 0.866909 0.866743 0.864266 0.861529 0.861102 0.860676 0.858661 0.856513 0.855953 0.855394 0.853696
0.952029 0.947678 0.946846 0.949952 0.953058 0.944164 0.937609 0.943054 0.948499 0.93749 0.927201 0.933368 0.939534 0.928497 0.916898 0.922502 0.928106 0.91825 0.907178 0.911566 0.915954 0.907715 0.89813 0.901171 0.904212 0.897575 0.88975 0.891603 0.893457 0.888206 0.88203 0.882959 0.883888 0.879756 0.874964 0.875233 0.875502 0.872233 0.868528 0.868363 0.868198 0.865573 0.862688 0.862262 0.861836 0.859682 0.857395 0.856836 0.856276 0.85446
0.94051 0.9367 0.936408 0.939514 0.94262 0.935103 0.929924 0.935369 0.940814 0.931441 0.922789 0.928955 0.935121 0.925491 0.915298 0.920902 0.926505 0.917615 0.90751 0.911898 0.916286 0.908587 0.899541 0.902582 0.905623 0.899207 0.891604 0.893458 0.895311 0.890082 0.883929 0.884857 0.885786 0.881567 0.876688 0.876958 0.877227 0.873822 0.869982 0.869817 0.869652 0.86688 0.863848 0.863422 0.862996 0.860704 0.858278 0.857719 0.857159 0.855223
0.934643 0.931376 0.931012 0.933506 0.935999 0.929245 0.924501 0.929005 0.933508 0.924829 0.916901 0.922155 0.927408 0.918272 0.90883 0.913778 0.918725 0.910146 0.900662 0.904705 0.908748 0.901243 0.892651 0.895606 0.898561 0.892282 0.884988 0.886928 0.888868 0.883748 0.877799 0.87891 0.880021 0.875897 0.871153 0.871644 0.872135 0.868817 0.865067 0.865128 0.865188 0.862495 0.859526 0.85931 0.859094 0.856874 0.854495 0.854121 0.853746 0.851875
0.931784 0.928822 0.928146 0.930027 0.931908 0.925347 0.920468 0.92403 0.927592 0.919006 0.911199 0.915541 0.919882 0.910822 0.901711 0.906003 0.910295 0.901835 0.892782 0.896481 0.900179 0.892849 0.884689 0.887559 0.890429 0.884355 0.87744 0.879467 0.881495 0.876586 0.870943 0.872236 0.873529 0.869602 0.865094 0.865806 0.866518 0.863373 0.859801 0.860087 0.860373 0.857827 0.854989 0.854984 0.854978 0.85288 0.850598 0.850408 0.850219 0.848449
0.923275 0.920614 0.920239 0.92212 0.924 0.918245 0.914172 0.917734 0.921297 0.913745 0.906972 0.911314 0.915655 0.907583 0.89946 0.903752 0.908043 0.90036 0.892083 0.895782 0.89948 0.892669 0.885029 0.887898 0.890768 0.884986 0.878363 0.88039 0.882418 0.877633 0.872114 0.873407 0.8747 0.870787 0.866293 0.867006 0.867718 0.864524 0.860903 0.861189 0.861476 0.858851 0.855934 0.855928 0.855923 0.853737 0.851367 0.851177 0.850988 0.849134
0.914765 0.912405 0.912332 0.914212 0.916093 0.911144 0.907877 0.911439 0.915001 0.908483 0.902745 0.907087 0.911428 0.904343 0.897209 0.9015 0.905792 0.898885 0.891384 0.895083 0.898781 0.892489 0.885368 0.888237 0.891107 0.885618 0.879286 0.881314 0.883341 0.87868 0.873285 0.874578 0.875872 0.871973 0.867493 0.868206 0.868918 0.865675 0.862006 0.862292 0.862578 0.859874 0.856878 0.856873 0.856867 0.854593 0.852135 0.851946 0.851756 0.849818
0.910447 0.908393 0.908261 0.909782 0.911304 0.906802 0.903754 0.906729 0.909705 0.903635 0.898305 0.902021 0.905737 0.899014 0.89235 0.896124 0.899898 0.89325 0.886184 0.889541 0.892898 0.886783 0.880014 0.882717 0.885421 0.880057 0.87399 0.87599 0.87799 0.873426 0.868221 0.869581 0.87094 0.867122 0.862777 0.86361 0.864442 0.86127 0.857696 0.858126 0.858556 0.855917 0.85299 0.853132 0.853274 0.85106 0.848653 0.848603 0.848553 0.84667
0.908105 0.906233 0.905919 0.907082 0.908244 0.903879 0.900741 0.90313 0.905519 0.899535 0.894252 0.897342 0.900432 0.893777 0.887289 0.890546 0.893803 0.887236 0.880427 0.883442 0.886458 0.880452 0.873967 0.876504 0.87904 0.873809 0.868014 0.869986 0.871959 0.867537 0.86257 0.863995 0.865421 0.861745 0.857595 0.858548 0.8595 0.85646 0.853041 0.853615 0.854189 0.851668 0.848862 0.849152 0.849442 0.84733 0.845017 0.845106 0.845195 0.843401
0.901571 0.899877 0.899741 0.900903 0.902065 0.898197 0.895555 0.897944 0.900333 0.895022 0.890412 0.893502 0.896592 0.89063 0.884835 0.888092 0.891349 0.885381 0.879171 0.882186 0.885201 0.879646 0.873612 0.876149 0.878685 0.873753 0.868256 0.870229 0.872201 0.86795 0.863153 0.864578 0.866004 0.862403 0.858329 0.859281 0.860234 0.857206 0.853799 0.854373 0.854947 0.852399 0.849568 0.849857 0.850147 0.84799 0.845632 0.845721 0.845811 0.843964
0.895038 0.893521 0.893563 0.894725 0.895887 0.892515 0.890369 0.892758 0.895147 0.890509 0.886573 0.889663 0.892753 0.887484 0.882381 0.885638 0.888895 0.883526 0.877914 0.88093 0.883945 0.87884 0.873257 0.875794 0.87833 0.873696 0.868498 0.870471 0.872443 0.868363 0.863736 0.865162 0.866587 0.863062 0.859063 0.860015 0.860968 0.857952 0.854557 0.85513 0.855704 0.853131 0.850273 0.850563 0.850852 0.84865 0.846247 0.846337 0.846426 0.844528
0.891704 0.89037 0.890368 0.891308 0.892249 0.889151 0.887123 0.889133 0.891143 0.8868 0.883104 0.885761 0.888418 0.88341 0.878608 0.881471 0.884335 0.87917 0.87386 0.876577 0.879294 0.874342 0.869024 0.871375 0.873727 0.869206 0.864223 0.866112 0.868002 0.864008 0.859548 0.860969 0.862391 0.858936 0.855063 0.856065 0.857067 0.854112 0.85081 0.851465 0.85212 0.849602 0.846814 0.8472 0.847585 0.845434 0.843085 0.843273 0.84346 0.841609
0.88973 0.888511 0.888397 0.889116 0.889835 0.886834 0.884745 0.886377 0.888008 0.883736 0.880058 0.882283 0.884508 0.879558 0.874853 0.877323 0.879793 0.87469 0.869536 0.871956 0.874375 0.869498 0.864367 0.866532 0.868698 0.864267 0.859475 0.861281 0.863087 0.859193 0.854911 0.856329 0.857746 0.854394 0.850677 0.851728 0.85278 0.849925 0.846755 0.847491 0.848228 0.845802 0.843122 0.843604 0.844085 0.842018 0.839755 0.840042 0.840328 0.838552
0.884557 0.883448 0.883443 0.884162 0.884881 0.882198 0.880428 0.882059 0.883691 0.87987 0.876642 0.878867 0.881092 0.876632 0.872418 0.874888 0.877359 0.87271 0.868011 0.87043 0.872849 0.868345 0.863586 0.865752 0.867918 0.863761 0.859245 0.861051 0.862857 0.859146 0.855046 0.856464 0.857881 0.854636 0.851025 0.852077 0.853129 0.850324 0.847203 0.84794 0.848676 0.846263 0.843594 0.844076 0.844557 0.842478 0.840204 0.84049 0.840776 0.838976
0.879385 0.878384 0.878489 0.879208 0.879927 0.877563 0.876111 0.877742 0.879374 0.876003 0.873226 0.87545 0.877675 0.873707 0.869983 0.872454 0.874924 0.87073 0.866485 0.868905 0.871324 0.867192 0.862806 0.864972 0.867138 0.863256 0.859015 0.860821 0.862627 0.859098 0.855182 0.856599 0.858017 0.854878 0.851374 0.852425 0.853477 0.850722 0.847652 0.848388 0.849125 0.846723 0.844066 0.844548 0.845029 0.842938 0.840652 0.840938 0.841225 0.8394
0.876711 0.875825 0.875897 0.876473 0.87705 0.874862 0.873476 0.874855 0.876234 0.873061 0.870431 0.872353 0.874275 0.870493 0.866965 0.86914 0.871314 0.86728 0.863244 0.865417 0.86759 0.863585 0.859396 0.861385 0.863375 0.859592 0.855521 0.857223 0.858924 0.855473 0.851696 0.853071 0.854445 0.851371 0.847977 0.849033 0.850089 0.847389 0.844405 0.845178 0.845951 0.843598 0.841008 0.841546 0.842083 0.840036 0.837803 0.838154 0.838506 0.836721
0.87501 0.8742 0.874198 0.874633 0.875067 0.872948 0.871522 0.872648 0.873775 0.870659 0.868035 0.869653 0.871272 0.867539 0.864068 0.865947 0.867826 0.86384 0.859902 0.861829 0.863757 0.859807 0.855742 0.857555 0.859369 0.85565 0.851715 0.853311 0.854908 0.851528 0.847884 0.849216 0.850548 0.847548 0.844277 0.845338 0.846398 0.843774 0.840898 0.841708 0.842517 0.840236 0.83774 0.838333 0.838926 0.836947 0.834791 0.835208 0.835624 0.833902
0.870811 0.87007 0.870139 0.870573 0.871007 0.8691 0.867885 0.869011 0.870138 0.867331 0.865017 0.866635 0.868254 0.864873 0.861754 0.863633 0.865512 0.86187 0.858276 0.860204 0.862131 0.858482 0.854719 0.856532 0.858345 0.854867 0.851171 0.852768 0.854364 0.851161 0.847693 0.849025 0.850356 0.847475 0.844323 0.845383 0.846444 0.84389 0.841086 0.841896 0.842705 0.840461 0.838 0.838593 0.839187 0.83722 0.835077 0.835493 0.83591 0.834185
0.866612 0.86594 0.866079 0.866513 0.866947 0.865251 0.864248 0.865374 0.866501 0.864004 0.861999 0.863617 0.865235 0.862207 0.859439 0.861319 0.863198 0.8599 0.856651 0.858578 0.860506 0.857158 0.853695 0.855509 0.857322 0.854083 0.850628 0.852224 0.853821 0.850794 0.847502 0.848833 0.850165 0.847402 0.844368 0.845428 0.846489 0.844007 0.841274 0.842084 0.842893 0.840685 0.838261 0.838854 0.839448 0.837493 0.835362 0.835779 0.836195 0.834467
0.864399 0.863803 0.863916 0.864256 0.864596 0.863017 0.862052 0.863006 0.863959 0.861599 0.859687 0.86109 0.862492 0.859599 0.856962 0.858619 0.860276 0.857101 0.853998 0.855727 0.857457 0.854211 0.850894 0.852552 0.854209 0.851055 0.847732 0.849221 0.85071 0.847752 0.844575 0.845845 0.847115 0.844409 0.841471 0.842508 0.843546 0.841113 0.838458 0.839274 0.840089 0.837925 0.835563 0.836183 0.836803 0.834887 0.832807 0.833262 0.833717 0.832025
0.862905 0.86236 0.862425 0.86267 0.862916 0.861387 0.860393 0.861174 0.861955 0.859639 0.857729 0.858915 0.860101 0.857249 0.854646 0.856081 0.857516 0.85438 0.85134 0.852872 0.854403 0.851201 0.847969 0.84947 0.850972 0.847865 0.844639 0.846021 0.847403 0.844497 0.841419 0.842628 0.843837 0.841187 0.838344 0.839359 0.840374 0.837999 0.835431 0.836253 0.837076 0.834968 0.832684 0.833331 0.833977 0.832116 0.830103 0.830597 0.831091 0.82945
0.859425 0.858926 0.859035 0.859281 0.859526 0.858142 0.857293 0.858074 0.858855 0.856757 0.855064 0.85625 0.857436 0.85484 0.852493 0.853928 0.855363 0.852489 0.849711 0.851242 0.852774 0.849812 0.84682 0.848322 0.849823 0.846921 0.843898 0.84528 0.846662 0.843916 0.840998 0.842207 0.843417 0.840885 0.83816 0.839175 0.840189 0.837895 0.835408 0.836231 0.837053 0.834997 0.832764 0.83341 0.834056 0.832225 0.830241 0.830734 0.831228 0.8296
0.855945 0.855491 0.855646 0.855891 0.856137 0.854897 0.854192 0.854973 0.855754 0.853874 0.852398 0.853585 0.854771 0.852431 0.850341 0.851776 0.853211 0.850598 0.848081 0.849613 0.851144 0.848423 0.845672 0.847174 0.848675 0.845976 0.843157 0.844539 0.84592 0.843336 0.840578 0.841787 0.842996 0.840583 0.837975 0.83899 0.840005 0.837792 0.835386 0.836208 0.837031 0.835026 0.832844 0.83349 0.834136 0.832333 0.830378 0.830871 0.831365 0.82975
0.854065 0.853662 0.853799 0.85398 0.854161 0.853002 0.85232 0.85298 0.85364 0.851856 0.850441 0.851471 0.8525 0.850261 0.848259 0.849526 0.850793 0.848274 0.845862 0.847236 0.84861 0.845972 0.843328 0.844697 0.846066 0.843437 0.840721 0.842002 0.843283 0.840758 0.838093 0.839234 0.840376 0.838013 0.835486 0.836463 0.837441 0.835271 0.832933 0.833743 0.834553 0.832586 0.830461 0.831113 0.831765 0.829997 0.828089 0.828601 0.829113 0.827531
