13.9659015226 11.6834694791 11.9520550192 12.2705206395 12.334353262 9.67649494058 9.88674001872 9.19522921054 9.09914889879 8.87556853013 9.59443256579 8.79645151418 9.02711199023 9.29535115577 12.0129955221 11.1278767725 9.97833762943 10.2324997667 9.89084937627 9.896276101 10.9507766276 10.3041604121 10.8396616598 11.2078532554 14.6990033587 16.9676819522 19.9802050851 202.290170781 119.711222557 1257.94981976 137.608827294 60.8569483207 38.9915516806 32.9730594117 46.5605471584 65.0713677301 44.0306547993 28.9496470407 37.0578532822 22.8114743504 15.3236281863 13.6417544758 11.382896337 11.0727665024 9.89720232538 8.94145132162 15.7637560251 15.5721461558 15.3749480059 15.7044947688 18.1910683429 19.1027069728 11.3598187525 11.1061444305 15.8115969887 24.3537616092 27.9776301743 33.0912212797 40.389344126 35.4411213812 34.2060169063 38.1157163442 20.6368165904 21.9293424646 26.7295373338 44.2915642493 24.7534871795 24.944647096 27.251047091 29.8775119113
13.9288010027 12.0889958913 11.398661868 11.0639177269 10.9467420875 11.0323515194 10.7645974593 10.8747844681 10.973792963 10.9609731756 9.1473028063 8.56030549131 8.80471649375 9.06021831077 9.9043476485 14.4466557818 13.1219075201 10.1400288786 10.1601527318 10.1673852689 10.3136662615 11.1684578881 18.3815718935 13.1013409215 15.3352735126 17.8678747049 21.3078827584 26.39223784 137.08153258 28.2783874235 94.9985894182 65.2017234069 49.8221186534 40.4373083448 43.3137589216 58.7652539069 89.6525781454 98.6492548974 24.8906769886 40.5030458547 29.7377388162 15.5845776056 12.552822564 12.7886146843 11.0886706278 12.1109399813 8.91651651237 8.18101731183 14.3140728018 13.8825371243 8.87135893348 8.74976282462 10.3701008708 10.7949552543 10.6464846051 15.8121376324 29.4754262189 31.9691565546 36.9953852128 43.6344502455 24.593945656 26.4624175018 25.1034675174 26.6984594464 37.2303808366 37.9025718454 25.9995514168 27.091190659 29.5551768468 52.0542737093
15.8241101542 13.4953003488 11.7973855153 12.1077355489 10.7250194789 10.4737353462 10.2729782242 10.3718320129 10.4603796471 13.7352384612 10.5748578849 8.36691528421 8.60071093485 8.84482589654 9.43567659885 14.365735223 13.7196688321 10.4232507503 10.4461055389 10.4553437798 10.8862810546 11.8296059552 12.9522978956 13.552775262 15.345320068 17.881036989 21.4000554423 26.353718026 45.0095855624 42.1851540287 98.3616122931 64.1079527957 51.125214114 41.3320154382 374.393778043 544.858344571 78.8012736562 16.4484802051 20.7890983772 41.3821344917 64.0794113755 22.2492268134 18.8856107129 11.8053967252 10.2335628484 11.0577045542 9.97088554184 6.22318840851 16.0792706796 15.5718898888 9.0841191395 8.95455962247 8.82991367558 8.70992584188 8.5952612648 11.4028077948 21.0701287721 33.0073059208 24.8131610007 26.7013455035 24.4829615189 26.0685156444 27.8014600237 37.5063693169 44.1672573669 57.9331412372 31.3861476969 38.8336676395 52.0404226312 62.3190366346
18.0762835131 15.1330283861 13.0131728494 13.3865975696 11.7142772255 10.2872541425 9.81831916995 9.90725352764 11.1530929914 13.1846796246 14.4999246542 11.3115399846 8.41330873845 8.64721567033 9.09636237351 9.15547605244 14.249810007 11.1908028565 10.7502875553 12.7688960757 12.8846248368 12.9959200321 15.6873594551 14.1981793185 11.3148842716 17.9109047154 23.0244720853 30.26863624 43.5252660342 23.2923949662 22.9685719707 90.4190395925 61.1291278622 37.3774355249 35.3143280922 19.3809345983 12.0936773829 39.8894941929 33.8657783853 17.3089327394 12.2629576145 9.82354013971 9.49438273462 9.32138023249 6.85830020784 6.54084936471 6.40308974906 6.27054602093 5.69494116377 5.49780257364 10.1996316185 9.84666012204 8.63683175353 8.57208738137 8.50999265941 8.34879644574 9.20814692254 15.7366983806 17.3367082411 19.7149276707 20.6387320554 22.6399055443 33.9343143186 56.8274187873 67.8147003094 77.1762975892 111.902571723 65.1144951373 78.2160937102 64.275410182
21.2324658355 17.2541367977 14.5303201372 13.041897672 12.9234701691 11.1931969058 14.1267174899 13.1863137392 10.5834872769 11.0739148969 13.3258156732 11.1652277486 10.0716678255 9.74846499265 8.77360354513 8.8240004226 14.1044766749 14.493808746 16.0799411386 14.1090137628 14.2602386648 14.4066900972 18.0933273942 11.8414421805 11.6835556373 10.3122656604 14.5899976332 29.6743293654 74.6393039919 91.3660931736 157.214695053 116.477310522 100.606756776 44.3040656581 39.4552550574 23.7364336177 53.7129461262 40.3492882885 34.1747336125 29.5681528751 29.159044202 20.2782347473 19.1866075878 16.0748171759 7.83498732745 6.52083422861 6.08444953143 5.9593904149 5.74444062939 5.5486239054 5.51099735804 7.11788653605 7.06653603007 7.01639864171 7.76129402991 7.98738887331 8.21377145751 12.4293222133 13.7428345038 14.7291568044 15.8278337801 17.5273196466 29.3920789818 57.8291036171 84.2944667018 152.364364724 205.026837029 83.321375718 135.770960838 201.484212022
25.7931410595 20.1088547203 15.1908902102 12.8356167678 14.0201416937 12.291205694 13.0535965953 13.167062107 10.077156084 10.4620261892 12.3464069227 13.4736327571 10.0179572912 9.55873330869 8.46644459906 8.71145000587 14.027534915 12.4941930571 13.5855794513 14.4337409256 16.2688682431 10.074421587 11.3065084051 15.3802226844 14.0288759079 13.7294381379 20.5464708367 43.8217726546 36.0584386912 62.1475032519 80.042159699 110.993724475 78.4339295529 30.9455388463 25.7820870311 24.3359274904 65.5973014545 48.4248373786 34.4890735865 36.2931941801 19.4014166436 17.4604703476 17.6222839061 14.695043809 27.0911949078 20.719189722 10.7502718711 9.03616154204 7.78222664135 7.9137327245 6.65066982016 6.27350183121 9.81593855916 9.65359215284 11.6666884368 7.42188848661 13.3044296194 15.1772204915 18.2936073227 12.8709735525 15.9688907337 17.3380400586 24.3458734386 36.6495676929 239.860748834 168.605551126 122.276398154 127.347571789 227.122054213 493.344252416
28.1021427569 20.5100726455 16.6525083865 15.9883677845 15.760370587 13.268811127 13.8255251355 13.8454616245 13.0109150306 9.92272787116 11.5174709154 12.4954903535 13.4131102235 9.59811781606 9.63995880822 7.75798690154 7.99839424522 12.2460189348 12.7560127177 14.1788205099 23.7704129415 12.8005413415 13.1045736734 17.0029713058 14.7137220918 14.2826580753 14.2300152056 21.4303581524 46.5777457375 58.1413082154 106.488183882 65.7413561004 47.6700858139 45.0747265081 32.8683736102 23.4952552525 91.7380433326 26.8117603369 20.7951554109 149.317169871 18.808313914 17.0012648502 68.8609261088 62.6004476235 36.9965313656 26.0729782068 268.278523271 29.9072669013 17.2288226173 6.74119548728 6.91532672873 6.50435000897 10.1404991936 12.2653775911 12.2409629145 13.8839431226 14.1783421762 10.1481928153 16.831323514 27.0670302829 27.7070001792 16.9851418397 23.7385755014 39.6468755555 49.1943352257 43.9629992879 39.6684657533 210.606713619 425.074153849 18977.7422865
32.1766566625 21.3573304837 17.4797717747 16.4338531985 14.5617822535 13.7465152978 14.7003559478 14.0866525933 14.0088399236 13.2143859837 10.9468248491 11.787605181 10.7547104805 11.7366685617 9.03424727889 9.02581437633 8.09702897073 12.5750914829 14.1860105941 21.5332482147 25.4487592954 14.6907985373 12.4816313038 17.2440092227 16.9185539028 15.9924917571 15.702021395 20.5532284445 57.8607197487 74.265200388 81.9427238895 10023.3497163 19.0594262426 18.1132288089 8.69504757694 9.15330581123 11.3826176692 8.86284414856 21.1716699933 6.61139483132 6.10025843554 14.6241620867 17.7175409872 16.146252883 14.9866693606 18.9698653906 41.7028475639 13969.5813392 41.0107840921 10.5668558495 8.62949563084 7.11225943771 13.9250662218 14.3992722296 13.8844716283 12.9564187404 18.1345705631 18.3701023177 69.8661129357 122.341030559 30.6642898017 42.7750090888 31.8465290003 36.7109327379 33.324694019 42.7411317653 45.7760700693 79.1826523113 124.561806569 106.12154816
29.6114271655 22.6785881313 18.3757635497 16.8935180471 14.9322432951 15.4031034249 14.0930917105 14.2785539226 12.90379412 14.1636186621 10.8874753072 10.3134163832 9.92472106215 12.2052670443 11.587043559 10.7114235954 8.20895680132 11.565199384 12.968200552 15.527229029 12.1622416108 25.6299961245 34.1517953668 284.705651456 32.637522289 32.16134984 52.4253584452 42.685639126 19.6177806478 9.13641857205 8.63037919405 8.33569835541 63.6867724397 7.17262927855 49.8476344471 26.4992305262 14.102948991 25.2179596049 20.4614497127 6.04676684622 5.59832293948 14.8645538845 16.0144352485 20.3911982166 25.7753795275 23.9038863976 28.0829314465 13.972425042 37.5515145868 18.41979961 12.2350272113 13.8464555313 10.9628597963 9.18609655925 15.8740106125 15.2532964227 20.1988850421 28.277306774 28.3311622962 28.4579205198 59.9087834326 42.8277446705 32.5212619515 37.5442295532 32.1334930154 43.948669695 42.9761008126 42.0228839199 79.4010534221 575.541442898
39.2042789106 24.1434326813 19.348879074 17.3676330857 15.3127152758 17.4514709038 15.812889108 15.8834625244 13.3243805218 17.1863805886 12.6231466658 11.123212054 9.88779608552 10.6261361711 11.9881086448 12.0936761044 13.3407679626 16.3197402879 14.5328755956 15.2594019811 24.1267745554 31.7974886316 113.8329364 43.4962349452 30.7218161372 440.733379708 1548.96103025 760.49240339 357.03958983 248.247233273 114.752128804 6.08749875793 5.81400753414 11.0206453436 11.2066241277 9.97115727341 7.74638311919 8.58960499814 8.53174838218 14.9773053235 13.1113575155 36.1853849983 24.6409376457 17.2462169986 32.6386452181 13.0093907675 9.80340859618 10.1215219982 12.2691737464 40.3328766828 18.9131630714 37.4526698051 14.783545885 11.6907901263 9.71379165474 7.01690624429 9.22203130646 28.355771755 33.3862597794 95.2325447029 50.0878097418 82.5831378614 69.9853287523 66.5708140005 40.349784963 42.2450787466 44.3952573562 58.7220873488 83.196541696 192.076032346
