#-------------------------------------------------------------------------------
# RA		 DEC	
 109.3763300	   37.7445510
#-------------------------------------------------------------------------------
# alpha_1,true	 alpha_2,true
         NaN	          NaN
   0.4285248	   -0.4745843
   0.4285383	   -0.4750425
   0.4285513	   -0.4755008
   0.4285634	   -0.4759589
   0.4285747	   -0.4764167
   0.4285863	   -0.4768747
   0.4285965	   -0.4773316
   0.4286066	   -0.4777888
   0.4286163	   -0.4782459
   0.4286251	   -0.4787026
   0.4286330	   -0.4791592
   0.4286406	   -0.4796160
   0.4286475	   -0.4800724
   0.4286541	   -0.4805283
   0.4286602	   -0.4809838
   0.4286650	   -0.4814393
   0.4286696	   -0.4818950
   0.4286736	   -0.4823498
   0.4286767	   -0.4828046
   0.4286791	   -0.4832593
   0.4286814	   -0.4837137
   0.4286833	   -0.4841679
   0.4286841	   -0.4846217
   0.4286842	   -0.4850758
   0.4286840	   -0.4855297
   0.4286833	   -0.4859832
   0.4286816	   -0.4864363
   0.4286792	   -0.4868889
   0.4286766	   -0.4873415
   0.4286550	   -0.4742652
   0.4286693	   -0.4747234
   0.4286819	   -0.4751808
   0.4286946	   -0.4756385
   0.4287062	   -0.4760959
   0.4287169	   -0.4765529
   0.4287275	   -0.4770095
   0.4287382	   -0.4774663
   0.4287476	   -0.4779232
   0.4287564	   -0.4783792
   0.4287645	   -0.4788349
   0.4287718	   -0.4792907
   0.4287793	   -0.4797469
   0.4287851	   -0.4802024
   0.4287910	   -0.4806575
   0.4287965	   -0.4811123
   0.4288011	   -0.4815670
   0.4288051	   -0.4820223
   0.4288081	   -0.4824762
   0.4288111	   -0.4829304
   0.4288131	   -0.4833842
   0.4288145	   -0.4838378
   0.4288157	   -0.4842917
   0.4288162	   -0.4847450
   0.4288159	   -0.4851984
   0.4288150	   -0.4856509
   0.4288136	   -0.4861035
   0.4288114	   -0.4865561
   0.4288084	   -0.4870085
   0.4288054	   -0.4874606
   0.4288002	   -0.4744047
   0.4288133	   -0.4748619
   0.4288255	   -0.4753186
   0.4288375	   -0.4757755
   0.4288485	   -0.4762320
   0.4288590	   -0.4766885
   0.4288692	   -0.4771448
   0.4288786	   -0.4776007
   0.4288877	   -0.4780566
   0.4288959	   -0.4785118
   0.4289034	   -0.4789668
   0.4289103	   -0.4794219
   0.4289167	   -0.4798772
   0.4289223	   -0.4803319
   0.4289277	   -0.4807861
   0.4289324	   -0.4812404
   0.4289365	   -0.4816946
   0.4289401	   -0.4821485
   0.4289430	   -0.4826024
   0.4289449	   -0.4830557
   0.4289464	   -0.4835086
   0.4289472	   -0.4839615
   0.4289476	   -0.4844144
   0.4289479	   -0.4848670
   0.4289468	   -0.4853198
   0.4289455	   -0.4857717
   0.4289434	   -0.4862235
   0.4289408	   -0.4866753
   0.4289376	   -0.4871263
   0.4289337	   -0.4875776
   0.4289441	   -0.4745431
   0.4289566	   -0.4749995
   0.4289687	   -0.4754557
   0.4289800	   -0.4759121
   0.4289906	   -0.4763678
   0.4290005	   -0.4768230
   0.4290098	   -0.4772784
   0.4290185	   -0.4777339
   0.4290270	   -0.4781890
   0.4290350	   -0.4786440
   0.4290416	   -0.4790984
   0.4290479	   -0.4795524
   0.4290538	   -0.4800065
   0.4290592	   -0.4804606
   0.4290643	   -0.4809144
   0.4290682	   -0.4813680
   0.4290713	   -0.4818212
   0.4290743	   -0.4822744
   0.4290769	   -0.4827276
   0.4290780	   -0.4831804
   0.4290790	   -0.4836325
   0.4290793	   -0.4840849
   0.4290792	   -0.4845369
   0.4290785	   -0.4849885
   0.4290771	   -0.4854401
   0.4290754	   -0.4858917
   0.4290727	   -0.4863429
   0.4290695	   -0.4867939
   0.4290660	   -0.4872446
   0.4290616	   -0.4876949
   0.4290877	   -0.4746810
   0.4290995	   -0.4751364
   0.4291108	   -0.4755918
   0.4291212	   -0.4760473
   0.4291317	   -0.4765023
   0.4291408	   -0.4769572
   0.4291498	   -0.4774117
   0.4291581	   -0.4778663
   0.4291659	   -0.4783209
   0.4291730	   -0.4787752
   0.4291798	   -0.4792289
   0.4291855	   -0.4796824
   0.4291907	   -0.4801356
   0.4291955	   -0.4805888
   0.4292000	   -0.4810422
   0.4292036	   -0.4814951
   0.4292057	   -0.4819474
   0.4292080	   -0.4823998
   0.4292101	   -0.4828521
   0.4292112	   -0.4833040
   0.4292121	   -0.4837555
   0.4292114	   -0.4842070
   0.4292106	   -0.4846583
   0.4292091	   -0.4851092
   0.4292070	   -0.4855599
   0.4292045	   -0.4860106
   0.4292021	   -0.4864616
   0.4291983	   -0.4869119
   0.4291938	   -0.4873619
   0.4291887	   -0.4878114
   0.4292312	   -0.4748182
   0.4292423	   -0.4752729
   0.4292530	   -0.4757277
   0.4292629	   -0.4761822
   0.4292724	   -0.4766364
   0.4292810	   -0.4770909
   0.4292893	   -0.4775448
   0.4292972	   -0.4779983
   0.4293045	   -0.4784517
   0.4293111	   -0.4789052
   0.4293169	   -0.4793582
   0.4293223	   -0.4798115
   0.4293270	   -0.4802643
   0.4293313	   -0.4807168
   0.4293351	   -0.4811689
   0.4293379	   -0.4816211
   0.4293401	   -0.4820727
   0.4293415	   -0.4825245
   0.4293430	   -0.4829762
   0.4293441	   -0.4834273
   0.4293439	   -0.4838780
   0.4293430	   -0.4843289
   0.4293417	   -0.4847791
   0.4293395	   -0.4852296
   0.4293369	   -0.4856799
   0.4293341	   -0.4861297
   0.4293307	   -0.4865792
   0.4293265	   -0.4870289
   0.4293211	   -0.4874781
   0.4293153	   -0.4879270
   0.4293737	   -0.4749544
   0.4293838	   -0.4754082
   0.4293941	   -0.4758623
   0.4294038	   -0.4763161
   0.4294127	   -0.4767698
   0.4294210	   -0.4772236
   0.4294286	   -0.4776769
   0.4294354	   -0.4781294
   0.4294423	   -0.4785822
   0.4294484	   -0.4790349
   0.4294535	   -0.4794873
   0.4294585	   -0.4799395
   0.4294625	   -0.4803914
   0.4294662	   -0.4808435
   0.4294693	   -0.4812951
   0.4294718	   -0.4817464
   0.4294739	   -0.4821973
   0.4294748	   -0.4826485
   0.4294757	   -0.4830991
   0.4294754	   -0.4835493
   0.4294747	   -0.4839994
   0.4294738	   -0.4844497
   0.4294721	   -0.4848996
   0.4294694	   -0.4853493
   0.4294661	   -0.4857987
   0.4294626	   -0.4862476
   0.4294587	   -0.4866964
   0.4294540	   -0.4871453
   0.4294481	   -0.4875936
   0.4294419	   -0.4880421
   0.4295159	   -0.4750902
   0.4295258	   -0.4755432
   0.4295352	   -0.4759965
   0.4295442	   -0.4764494
   0.4295524	   -0.4769023
   0.4295599	   -0.4773552
   0.4295674	   -0.4778077
   0.4295740	   -0.4782602
   0.4295801	   -0.4787123
   0.4295855	   -0.4791643
   0.4295904	   -0.4796160
   0.4295948	   -0.4800671
   0.4295980	   -0.4805182
   0.4296013	   -0.4809696
   0.4296035	   -0.4814205
   0.4296053	   -0.4818711
   0.4296065	   -0.4823214
   0.4296072	   -0.4827719
   0.4296079	   -0.4832217
   0.4296069	   -0.4836710
   0.4296055	   -0.4841203
   0.4296040	   -0.4845699
   0.4296021	   -0.4850195
   0.4295991	   -0.4854679
   0.4295954	   -0.4859164
   0.4295909	   -0.4863649
   0.4295861	   -0.4868131
   0.4295807	   -0.4872611
   0.4295753	   -0.4877088
   0.4295683	   -0.4881565
   0.4296571	   -0.4752250
   0.4296669	   -0.4756779
   0.4296760	   -0.4761304
   0.4296839	   -0.4765823
   0.4296915	   -0.4770345
   0.4296989	   -0.4774865
