#-------------------------------------------------------------------------------
# RA		 DEC	
 109.3961800	   37.7603790
#-------------------------------------------------------------------------------
# alpha_1,true	 alpha_2,true
  -0.3995049	    0.6222292
  -0.3998079	    0.6210075
  -0.4001110	    0.6197858
  -0.4004145	    0.6185640
  -0.4007186	    0.6173419
  -0.4010225	    0.6161196
  -0.4013264	    0.6148971
  -0.4016311	    0.6136743
  -0.4019370	    0.6124520
  -0.4022421	    0.6112290
  -0.4025477	    0.6100059
  -0.4028540	    0.6087827
  -0.4031606	    0.6075592
  -0.4034668	    0.6063357
  -0.4037740	    0.6051119
  -0.4040819	    0.6038882
  -0.4043900	    0.6026643
  -0.4046984	    0.6014401
  -0.4050072	    0.6002159
  -0.4053158	    0.5989911
  -0.4056250	    0.5977664
  -0.4059348	    0.5965415
  -0.4062452	    0.5953165
  -0.4065560	    0.5940914
  -0.4068672	    0.5928659
  -0.4071789	    0.5916399
  -0.4074910	    0.5904138
  -0.4078029	    0.5891879
  -0.4081151	    0.5879617
  -0.4084281	    0.5867355
  -0.3983695	    0.6219490
  -0.3986744	    0.6207281
  -0.3989796	    0.6195069
  -0.3992847	    0.6182854
  -0.3995912	    0.6170641
  -0.3998969	    0.6158427
  -0.4002031	    0.6146209
  -0.4005102	    0.6133989
  -0.4008180	    0.6121771
  -0.4011256	    0.6109548
  -0.4014334	    0.6097326
  -0.4017417	    0.6085101
  -0.4020508	    0.6072875
  -0.4023602	    0.6060649
  -0.4026693	    0.6048417
  -0.4029794	    0.6036187
  -0.4032897	    0.6023956
  -0.4036006	    0.6011723
  -0.4039121	    0.5999487
  -0.4042237	    0.5987250
  -0.4045350	    0.5975010
  -0.4048478	    0.5962771
  -0.4051610	    0.5950529
  -0.4054745	    0.5938286
  -0.4057882	    0.5926039
  -0.4061027	    0.5913792
  -0.4064170	    0.5901544
  -0.4067323	    0.5889292
  -0.4070480	    0.5877038
  -0.4073643	    0.5864784
  -0.3972341	    0.6216697
  -0.3975408	    0.6204493
  -0.3978479	    0.6192289
  -0.3981553	    0.6180083
