0.469728 0.467414 0.466457 0.465499 0.463151 0.460931 0.460101 0.459271 0.457032 0.454893 0.454163 0.453433 0.451289 0.449224 0.448573 0.447922 0.445863 0.443866 0.443277 0.442689 0.440707 0.438774 0.438235 0.437695
0.470148 0.467769 0.466812 0.465854 0.463455 0.461183 0.460353 0.459523 0.457242 0.455062 0.454332 0.453602 0.451425 0.449326 0.448675 0.448024 0.445938 0.443913 0.443325 0.442736 0.440732 0.438776 0.438237 0.437698
0.470971 0.468595 0.467707 0.466818 0.464436 0.462164 0.461386 0.460608 0.458338 0.456156 0.455465 0.454775 0.452603 0.450501 0.44988 0.449259 0.447175 0.445146 0.44458 0.444015 0.44201 0.44005 0.439528 0.439006
0.471935 0.469546 0.468726 0.467907 0.465529 0.463244 0.462518 0.461792 0.459522 0.457328 0.456677 0.456026 0.453852 0.451738 0.451147 0.450556 0.448468 0.446428 0.445885 0.445342 0.443333 0.441362 0.440857 0.440352
0.472496 0.470026 0.469206 0.468386 0.465944 0.463595 0.462869 0.462142 0.459821 0.457575 0.456924 0.456273 0.454058 0.451902 0.451311 0.45072 0.448599 0.446525 0.445982 0.445439 0.443403 0.441404 0.440899 0.440394
0.473057 0.470505 0.469685 0.468865 0.466359 0.463945 0.463219 0.462493 0.46012 0.457823 0.457172 0.456521 0.454264 0.452066 0.451476 0.450885 0.448729 0.446622 0.446079 0.445536 0.443472 0.441446 0.440941 0.440436
0.473736 0.471186 0.470449 0.469712 0.467224 0.46481 0.464147 0.463484 0.461123 0.458822 0.45822 0.457617 0.455367 0.453166 0.452612 0.452058 0.449907 0.447794 0.44728 0.446765 0.444702 0.44267 0.442187 0.441704
0.474505 0.471949 0.471295 0.47064 0.468163 0.465741 0.465141 0.464542 0.462186 0.459876 0.459322 0.458768 0.45652 0.454309 0.453792 0.453276 0.451123 0.449001 0.448515 0.448029 0.445964 0.443923 0.443461 0.442999
0.475155 0.47251 0.471855 0.471201 0.468653 0.466159 0.465559 0.464959 0.462546 0.460178 0.459624 0.45907 0.456775 0.454517 0.454001 0.453484 0.451293 0.449133 0.448647 0.448161 0.446065 0.443992 0.443531 0.443069
0.475805 0.473071 0.472416 0.471762 0.469142 0.466576 0.465977 0.465377 0.462906 0.46048 0.459926 0.459373 0.45703 0.454725 0.454209 0.453692 0.451463 0.449265 0.448779 0.448293 0.446165 0.444062 0.4436 0.443139
0.476414 0.473679 0.473114 0.472548 0.469945 0.467377 0.466846 0.466316 0.463856 0.461426 0.460926 0.460426 0.45809 0.455779 0.455305 0.45483 0.452604 0.4504 0.449946 0.449492 0.447365 0.445256 0.444818 0.444381
0.477059 0.474324 0.473848 0.473371 0.470783 0.46821 0.467749 0.467287 0.464836 0.4624 0.461953 0.461506 0.459175 0.456857 0.456424 0.455991 0.453766 0.451553 0.451131 0.450709 0.448582 0.446464 0.446051 0.445639
0.477745 0.474922 0.474445 0.473968 0.471307 0.468661 0.468199 0.467738 0.465226 0.46273 0.462283 0.461837 0.459456 0.457088 0.456655 0.456222 0.453957 0.451704 0.451282 0.45086 0.4487 0.446549 0.446136 0.445723
0.478431 0.475519 0.475042 0.474565 0.471831 0.469111 0.46865 0.468188 0.465616 0.46306 0.462613 0.462166 0.459736 0.457319 0.456886 0.456453 0.454148 0.451854 0.451433 0.451011 0.448818 0.446634 0.446221 0.445808
0.479039 0.476125 0.475735 0.475346 0.472626 0.469902 0.46951 0.469118 0.466555 0.463993 0.463601 0.46321 0.460785 0.458361 0.457971 0.457581 0.455278 0.452977 0.452589 0.4522 0.450007 0.447816 0.447429 0.447042
0.479635 0.476725 0.476423 0.476121 0.473417 0.470692 0.47037 0.470047 0.467494 0.464927 0.464591 0.464254 0.461834 0.459405 0.459057 0.45871 0.45641 0.454102 0.453746 0.453391 0.451199 0.449 0.448638 0.448276
0.48031 0.477316 0.477014 0.476712 0.473937 0.471142 0.470819 0.470496 0.467885 0.465259 0.464922 0.464585 0.462116 0.459638 0.45929 0.458943 0.456602 0.454254 0.453899 0.453543 0.451318 0.449086 0.448724 0.448362
0.480985 0.477907 0.477605 0.477303 0.474458 0.471591 0.471269 0.470946 0.468275 0.46559 0.465253 0.464916 0.462398 0.45987 0.459523 0.459176 0.456795 0.454406 0.454051 0.453695 0.451437 0.449172 0.44881 0.448448
0.481651 0.47857 0.478349 0.478128 0.475293 0.472421 0.472164 0.471907 0.469242 0.46655 0.466265 0.465981 0.463467 0.460931 0.460625 0.460319 0.457939 0.455542 0.455219 0.454896 0.452636 0.450363 0.450026 0.449689
0.482266 0.479191 0.479051 0.478911 0.476091 0.47322 0.473028 0.472837 0.470182 0.467486 0.467254 0.467022 0.464514 0.461973 0.461708 0.461443 0.459066 0.456663 0.456372 0.45608 0.453822 0.451542 0.451229 0.450916
0.48289 0.47974 0.4796 0.47946 0.476575 0.473638 0.473446 0.473254 0.470544 0.467793 0.467561 0.467328 0.464774 0.462186 0.461921 0.461657 0.459241 0.456799 0.456508 0.456217 0.453927 0.451615 0.451302 0.45099
0.483515 0.480289 0.480149 0.480009 0.477058 0.474056 0.473864 0.473672 0.470906 0.4681 0.467867 0.467635 0.465034 0.4624 0.462135 0.46187 0.459416 0.456936 0.456645 0.456353 0.454032 0.451688 0.451376 0.451063
0.48429 0.48106 0.480991 0.480922 0.477976 0.474967 0.474834 0.474701 0.471938 0.469122 0.468937 0.468752 0.466151 0.463508 0.463281 0.463053 0.460598 0.458108 0.457846 0.457584 0.45526 0.452907 0.452617 0.452326
0.484983 0.481758 0.48176 0.481762 0.47883 0.475821 0.475746 0.475671 0.472916 0.470098 0.46996 0.469822 0.467226 0.464578 0.464388 0.464198 0.461745 0.459249 0.459016 0.458783 0.456459 0.4541 0.453832 0.453563
