-0.316564305739 -0.322225550792 -0.309135149473 -0.315871626562 -0.297209849064 -0.278548071567 -0.254063743751 -0.204312009747 -0.196431794356 -0.188551578964 -0.184667758009 -0.180345101316 -0.176822845039 -0.19174761669 -0.176536480433 -0.161325344177 -0.14611420792 -0.154289331795 -0.117981752859 -0.129481218617 -0.134408106693 -0.139334994769 -0.144261882844 -0.165902901975 -0.166449980614 -0.142290261383 -0.143783996875 -0.145277732367 -0.14677146786 -0.167490429449 -0.179895447256 -0.154214947707 -0.155613813352 -0.157012678997 -0.158411544642 -0.182742674446 -0.186802987616 -0.190863300786 -0.194923613956 -0.186491196442 -0.187968858428 -0.18549674831 -0.189785402193 -0.199859718004 -0.20384105189 -0.207822385776 -0.211803719663 -0.215785053549 -0.218787642755 -0.22274908042 -0.226710518085 -0.23067195575 -0.182010980406 -0.180539124158 -0.165040532864 -0.161501764149 -0.157962995435 -0.150791457731 -0.147148346452 -0.143505235173 -0.131727479885 -0.132983817107 -0.129991505119 -0.131249434534 -0.120587193754 -0.117265647355 -0.113944100955 -0.110622554556 -0.0733380645865 -0.0657821047577 -0.0582261449289 -0.064866801229 -0.0588175533375 -0.052768305446 -0.0425259834261 -0.114111604284 -0.114372329856 -0.114633055428 -0.114893780999 -0.137767242679 -0.140171050148 -0.141160287231 -0.143892848024 -0.146625408818 -0.153927575417 -0.158682728871 -0.165611116839 -0.17142374511 -0.176296284644 -0.128975519613 -0.109888063081 -0.107905826318 -0.114771336153 -0.117674538972 -0.115829597126 -0.113984655281 -0.112139713436 -0.110294771591 -0.108449829745 -0.1066048879
-0.308335443156 -0.327629782752 -0.309745929052 -0.326720629182 -0.308058851685 -0.2867111781 -0.258985721318 -0.230331489858 -0.200331644017 -0.19276338424 -0.19621758083 -0.202767650453 -0.19451768778 -0.193971856383 -0.187497608295 -0.172286472039 -0.157075335783 -0.111907965926 -0.122737122251 -0.126910627197 -0.147812466929 -0.152739355005 -0.15766624308 -0.157908350975 -0.172375367502 -0.166565536402 -0.155721364883 -0.157215100375 -0.158708835868 -0.205052174761 -0.202268105576 -0.164965715665 -0.164896944861 -0.166295810506 -0.167694676151 -0.169093541796 -0.192192561888 -0.196252875057 -0.194935935582 -0.196430158448 -0.209387569884 -0.193641837655 -0.197824239662 -0.202006641668 -0.206189043675 -0.210865627934 -0.210445897991 -0.221307776993 -0.225443780822 -0.229579784652 -0.199042167076 -0.200761536759 -0.197258766463 -0.18432438543 -0.181484972952 -0.178645560475 -0.161721235871 -0.158182467157 -0.156364357734 -0.154594987675 -0.15700031071 -0.13991903336 -0.136597590132 -0.139082246229 -0.1295002116 -0.125503505618 -0.121506799635 -0.117510093653 -0.0779505282367 -0.0703945684079 -0.0628386085791 -0.0684411216914 -0.0620974886376 -0.0557538555837 -0.0631624014838 -0.11793146889 -0.118659439871 -0.118817467584 -0.13836873244 -0.142299070972 -0.150023670609 -0.152454656774 -0.154885642939 -0.163949747984 -0.166417739329 -0.170729974667 -0.174620059034 -0.176432739856 -0.182235455968 -0.131141906684 -0.114757427327 -0.115388307776 -0.113260208184 -0.111132108592 -0.11936938855 -0.117524446704 -0.115679504859 -0.113834563014 -0.111989621169 -0.110144679324
-0.336482050797 -0.354094089641 -0.334880963618 -0.324920962696 -0.318312712265 -0.294490346968 -0.263050231499 -0.24227845154 -0.238126129654 -0.204684292537 -0.210198447159 -0.205773573774 -0.196725319905 -0.197197092426 -0.205750896527 -0.168632832249 -0.140340147187 -0.134370945487 -0.141714397371 -0.143211150464 -0.144900334575 -0.167806466674 -0.170479993775 -0.166432949912 -0.17807723146 -0.176639356283 -0.151029249578 -0.168966581288 -0.203075299261 -0.199880590578 -0.187681532243 -0.187250739624 -0.18118573192 -0.175578942015 -0.17697780766 -0.178376673305 -0.179716435283 -0.176294059925 -0.199424527222 -0.200918750088 -0.219929777693 -0.200538908063 -0.20472131007 -0.208903712077 -0.213086114084 -0.209983329043 -0.209766956001 -0.209347226058 -0.208927496115 -0.200208467532 -0.201096018824 -0.20010863804 -0.195024797697 -0.182482241227 -0.179642828749 -0.176803416272 -0.173964003794 -0.163625954969 -0.161833052976 -0.157351740174 -0.165311537792 -0.164236811579 -0.139922576728 -0.140629304522 -0.136996082131 -0.132999376149 -0.129002670166 -0.125005964184 -0.085212908928 -0.075007032058 -0.0674510722292 -0.071748710917 -0.0654957489245 -0.0591521158706 -0.0664843586914 -0.122152942985 -0.122880913967 -0.123608884948 -0.146228855885 -0.148186336886 -0.15651291183 -0.158721894519 -0.167551623362 -0.170019614706 -0.17248760605 -0.177019660789 -0.180909745157 -0.184799829525 -0.133276223197 -0.133857961767 -0.13626802443 -0.120270000735 -0.118141901144 -0.116013801552 -0.122909179973 -0.121064238128 -0.119219296283 -0.117374354437 -0.115529412592 -0.110657466907
-0.360131327155 -0.38358390316 -0.364685258222 -0.339804709235 -0.314742487151 -0.295712023323 -0.269317668308 -0.235036917909 -0.228253136349 -0.256640193423 -0.200629439128 -0.190788406711 -0.175375022953 -0.181633579113 -0.157478854485 -0.172486505377 -0.160999518782 -0.155141295913 -0.159366465876 -0.16121974508 -0.162745643054 -0.174257192336 -0.170718862285 -0.174748887875 -0.177253606735 -0.189042683151 -0.201070582865 -0.192221778337 -0.200612775455 -0.197156918658 -0.183354298168 -0.18473355858 -0.192386861584 -0.197087516138 -0.197266068672 -0.199330392764 -0.202975449515 -0.186956364542 -0.21771900839 -0.227047473382 -0.233403912013 -0.238855126047 -0.218043282048 -0.218950445844 -0.21985760964 -0.220764773435 -0.212022869821 -0.213531362978 -0.197856614431 -0.200408357127 -0.199420976343 -0.198433595559 -0.192977003479 -0.191367685939 -0.178625329016 -0.17673361734 -0.174841905663 -0.172950193986 -0.17105848231 -0.171350604409 -0.170275878196 -0.169201151983 -0.168126425771 -0.141985229621 -0.13988763606 -0.136236935893 -0.132586235726 -0.0943490706454 -0.0868836943142 -0.0794183179831 -0.0719529416519 -0.0775113352439 -0.0707453322248 -0.0627370589792 -0.126631227829 -0.126456338396 -0.126281448962 -0.126677345463 -0.154066139366 -0.153971498034 -0.161332164379 -0.167052258035 -0.170338932451 -0.173625606867 -0.1782239578 -0.181638894451 -0.186765984565 -0.136157871317 -0.136209303095 -0.138127673956 -0.138479594513 -0.125151693695 -0.123023594103 -0.120895494512 -0.11876739492 -0.124604029551 -0.122759087706 -0.120914145861 -0.116046546418 -0.113986092994
-0.377348799391 -0.379595387498 -0.361892273912 -0.348584426176 -0.3405162323 -0.317427884384 -0.284403495418 -0.260897477059 -0.253958973596 -0.250420230492 -0.231837130418 -0.200285180421 -0.195266453411 -0.193837994924 -0.17151688154 -0.17299467059 -0.184540648465 -0.178433906404 -0.167921813899 -0.179330706234 -0.179490986803 -0.178355184943 -0.179849721293 -0.18630597064 -0.166930706373 -0.187685272749 -0.19685974455 -0.241768801249 -0.209258969192 -0.215113135471 -0.198885648002 -0.194560691594 -0.197398190775 -0.205655964698 -0.210374953894 -0.198419472084 -0.204659378102 -0.205192442122 -0.202420213931 -0.23338347128 -0.238834685315 -0.24428589935 -0.222662226416 -0.223569390211 -0.224476554007 -0.225383717803 -0.209245045657 -0.197267413975 -0.1965778429 -0.195472241429 -0.197745933862 -0.193114729693 -0.191505412153 -0.189896094613 -0.177936177851 -0.176532406785 -0.175128635718 -0.172827384404 -0.188589293006 -0.188663303154 -0.174661616401 -0.174165492387 -0.173090766175 -0.154238298527 -0.146139270712 -0.142868973693 -0.10509253421 -0.0976271578793 -0.0901617815481 -0.0826964052169 -0.0752310288857 -0.0677656525546 -0.0700506437301 -0.0632189418136 -0.0723097813133 -0.129782706927 -0.129105695567 -0.157669318938 -0.146987487997 -0.166926630708 -0.168943984287 -0.173502473488 -0.176789147904 -0.18007582232 -0.183362496737 -0.188139736297 -0.193405361711 -0.139090951215 -0.143093505742 -0.1430003666 -0.142907227459 -0.127495724104 -0.127905287063 -0.125777187471 -0.12364908788 -0.126346704246 -0.126298879129 -0.119823008602 -0.117753277589 -0.117314719082
-0.378844090771 -0.366696905439 -0.364245877016 -0.353039894499 -0.349139131951 -0.326050784035 -0.294728975403 -0.271662945156 -0.263913408486 -0.261140220142 -0.250005492875 -0.237485309735 -0.248431846204 -0.1955570249 -0.187992718968 -0.189795208308 -0.191597697649 -0.200859625735 -0.189158538681 -0.195676582133 -0.191535944857 -0.187273723497 -0.183011502136 -0.192624275446 -0.174522736242 -0.190723730523 -0.232846966609 -0.23734354295 -0.241840119292 -0.204044521518 -0.203048901106 -0.211036590914 -0.214001175247 -0.216965759581 -0.219930343914 -0.225225854069 -0.215119939161 -0.214801516741 -0.21600382357 -0.210559195342 -0.244265458618 -0.249716672653 -0.255167886688 -0.228188334579 -0.222140299655 -0.222023591681 -0.221906883708 -0.196834257935 -0.193855093497 -0.190875929059 -0.189595749745 -0.191643138368 -0.190033820828 -0.188424503288 -0.178273872359 -0.176870101292 -0.175466330225 -0.193985562196 -0.191149382238 -0.191223392386 -0.191297402533 -0.178956700537 -0.17929128263 -0.180081768829 -0.153076687098 -0.14980639008 -0.108370621444 -0.100905245113 -0.0934398687819 -0.0859744924508 -0.0785091161196 -0.0712776360168 -0.0634607352244 -0.0655801040147 -0.0717342777726 -0.132665368616 -0.108582070761 -0.146249913362 -0.149341431239 -0.157667143072 -0.161951424468 -0.166235705864 -0.183239363358 -0.186526037774 -0.174765339346 -0.194640578142 -0.200044738857 -0.146261726861 -0.146168587719 -0.146075448577 -0.145982309436 -0.133095596665 -0.130482040697 -0.128500443271 -0.128530780839 -0.13030319761 -0.125437565293 -0.123367834279 -0.121298103265 -0.119228372251
-0.385778097097 -0.379372265315 -0.357297960043 -0.329279986574 -0.317509120797 -0.307512545078 -0.309169608283 -0.295711395163 -0.284316835224 -0.279175018768 -0.263006145738 -0.253820696317 -0.253771256741 -0.200745266615 -0.204793256686 -0.206595746027 -0.208398235367 -0.206229716747 -0.207614805174 -0.204716704772 -0.200454483411 -0.19619226205 -0.191930040689 -0.172432947569 -0.20709912465 -0.21308058702 -0.22985889012 -0.234355466461 -0.238852042803 -0.221213890191 -0.228872250253 -0.210665958112 -0.218579072358 -0.221867133169 -0.22515519398 -0.237238597345 -0.235451382592 -0.237028737961 -0.238775999611 -0.239396108849 -0.237043604826 -0.237399720634 -0.237755836442 -0.287073087539 -0.222497467717 -0.224200624415 -0.214016699183 -0.210919667367 -0.196288513081 -0.193085548362 -0.189882583644 -0.192068550651 -0.190714514175 -0.197660087413 -0.179324797628 -0.175778604102 -0.172232410576 -0.195964351394 -0.195626334726 -0.195288318058 -0.19495030139 -0.183948976998 -0.183721107448 -0.182546911585 -0.162334346229 -0.123274882771 -0.116159693719 -0.104712528325 -0.0970003976464 -0.0900653391168 -0.0822484383244 -0.074431537532 -0.0666146367397 -0.0379795468027 -0.0595448249628 -0.0512730419576 -0.111049600195 -0.138968239055 -0.143236938487 -0.161887324836 -0.166171606232 -0.170455887628 -0.171493267677 -0.176169439497 -0.174668202962 -0.177974328374 -0.191011662794 -0.149796229496 -0.149629305574 -0.140649774331 -0.141733056898 -0.142594638094 -0.11565436894 -0.115324446793 -0.118045374938 -0.12612430575 -0.12898239097 -0.126912659956 -0.124842928942 -0.122773197928
-0.388977090481 -0.383510671082 -0.359367325 -0.368890848385 -0.318158529166 -0.310616597952 -0.306045040126 -0.296308645333 -0.291166828878 -0.272531326839 -0.26536106219 -0.263973215857 -0.265124669753 -0.250513368614 -0.221593794405 -0.223396283745 -0.225198773086 -0.22601748406 -0.218597551642 -0.200787410661 -0.217005913867 -0.205110800603 -0.221626123601 -0.223007040759 -0.213862210524 -0.206166862374 -0.230339609481 -0.214887462321 -0.226209321083 -0.23657879022 -0.222513095313 -0.237623452999 -0.240104008096 -0.231352422114 -0.234640482925 -0.233546756999 -0.239779607494 -0.241526869144 -0.247098086705 -0.244655471826 -0.245588026935 -0.246520582045 -0.247453137155 -0.248385692265 -0.232212883164 -0.223483636355 -0.211650961436 -0.210364154069 -0.20718579066 -0.203142118203 -0.199098445746 -0.194472977973 -0.190606203881 -0.186739429789 -0.18118754355 -0.174576962878 -0.201704032357 -0.200697886252 -0.199125672626 -0.198171208563 -0.197216744501 -0.196262280438 -0.199564418234 -0.199146207317 -0.167847600774 -0.128021219654 -0.120382792451 -0.112866304276 -0.101036141424 -0.093219240632 -0.0854023398397 -0.0775854390473 -0.0467011941021 -0.030745904189 -0.0197095769267 -0.0456290019809 -0.104443912246 -0.141061117913 -0.156122714932 -0.160771834623 -0.165420954314 -0.170070074005 -0.174719193696 -0.176909936331 -0.179167274253 -0.182306248377 -0.160332780908 -0.142419185098 -0.140500722533 -0.14165569552 -0.140543383934 -0.141967565284 -0.143391746634 -0.118142738455 -0.117766371279 -0.114778509487 -0.114629726384 -0.113714731514 -0.128387754619 -0.13032906509
-0.398075232741 -0.389454663427 -0.366394269032 -0.365483770388 -0.324746955295 -0.31834344121 -0.311849523427 -0.306067223298 -0.298016822532 -0.283553853504 -0.275711433271 -0.267739049074 -0.276478082766 -0.259684778582 -0.261218090103 -0.239016122805 -0.252927245419 -0.246867325942 -0.243869802058 -0.229614051571 -0.206483798865 -0.238242225899 -0.22338826831 -0.226324465694 -0.222023290251 -0.212850170098 -0.207528248831 -0.219825968207 -0.230679561269 -0.239564931487 -0.234200817406 -0.240805830385 -0.244207578007 -0.263667671397 -0.239628053569 -0.247104960144 -0.241628761065 -0.246528170164 -0.256415101847 -0.249914834802 -0.250847389912 -0.251779945021 -0.252712500131 -0.253645055241 -0.203020582661 -0.217762164287 -0.205900283027 -0.209799181941 -0.206409629287 -0.203020076632 -0.199630523978 -0.19385062659 -0.189983852498 -0.186117078406 -0.182250304314 -0.17657273343 -0.204641022974 -0.203634876869 -0.202628730764 -0.200667955324 -0.200956416962 -0.201641142003 -0.201696124741 -0.202472191976 -0.148403070373 -0.1312697079 -0.123559091535 -0.11584847517 -0.107736099042 -0.0980525813931 -0.0883916284216 -0.0505166582977 -0.0403631194436 -0.0302095805894 -0.0204110772348 -0.0407835674634 -0.103013783453 -0.15469952126 -0.159348640951 -0.163997760642 -0.162459140299 -0.168450922324 -0.174442704348 -0.180434486372 -0.178047780575 -0.181390601517 -0.158249039817 -0.138528197112 -0.1398186963 -0.140202661264 -0.141626842614 -0.143051023964 -0.144475205314 -0.120811390732 -0.117821555385 -0.117235718831 -0.116649882276 -0.116064045722 -0.116611459016 -0.134138843413
-0.373853453739 -0.388263229182 -0.363525421722 -0.320759698281 -0.309567632423 -0.324467924981 -0.312189505766 -0.316229770416 -0.308477800666 -0.296316564785 -0.28588209391 -0.277376080667 -0.267778089515 -0.276714346187 -0.265994371236 -0.271722885422 -0.255637398054 -0.263933234444 -0.263643757459 -0.241410119735 -0.229417111202 -0.221267769542 -0.229301595106 -0.23318706539 -0.232257343074 -0.227569491951 -0.198588405604 -0.194923710471 -0.208389253024 -0.243679777484 -0.257146209399 -0.24694658707 -0.261259478666 -0.262848719755 -0.254516751099 -0.255961574029 -0.235651825148 -0.23739201168 -0.254247577327 -0.249998912231 -0.246712426571 -0.248911968709 -0.249067153346 -0.203459651259 -0.19910383736 -0.218506872322 -0.216460104189 -0.203847931243 -0.205844657159 -0.202455104505 -0.202527021877 -0.193228275207 -0.189361501115 -0.185494727023 -0.181627952931 -0.223436569813 -0.208353139093 -0.207068627922 -0.205946844786 -0.204890331404 -0.203943314961 -0.2024470636 -0.202224778395 -0.201882480196 -0.14623509134 -0.139167048641 -0.123893822407 -0.115961880752 -0.108183688372 -0.100405495992 -0.067730839274 -0.0579823799884 -0.0482339207028 -0.0371758158865 -0.0196842443189 -0.0101630516387 -0.000641858958432 -0.159006821089 -0.164426830666 -0.159991908316 -0.165983690341 -0.171975472365 -0.177967254389 -0.183959036413 -0.189950818437 -0.156749804992 -0.159607593443 -0.139534474959 -0.140824974147 -0.142115473335 -0.142583047531 -0.143999162336 -0.145415277141 -0.146831391946 -0.145168260235 -0.119190338741 -0.119576469166 -0.11934629939 -0.119116129613 -0.118885959837
