0.313789 0.314165 0.314541 0.314917 0.315293 0.315663 0.316034 0.316404 0.316774 0.317138 0.317502 0.317866 0.31823 0.318588 0.318946 0.319304 0.319662 0.320013 0.320365 0.320717 0.321069 0.321414 0.32176 0.322106
0.313899 0.314276 0.314653 0.31503 0.315407 0.315777 0.316148 0.316519 0.316889 0.317254 0.317618 0.317983 0.318347 0.318705 0.319063 0.319421 0.319779 0.320131 0.320483 0.320835 0.321187 0.321533 0.321879 0.322224
0.314009 0.314387 0.314765 0.315142 0.31552 0.315891 0.316263 0.316634 0.317005 0.31737 0.317735 0.318099 0.318464 0.318822 0.319181 0.319539 0.319897 0.320249 0.320601 0.320953 0.321305 0.321651 0.321997 0.322343
0.314111 0.31449 0.314869 0.315248 0.315626 0.315998 0.31637 0.316742 0.317114 0.31748 0.317845 0.31821 0.318575 0.318934 0.319293 0.319652 0.32001 0.320362 0.320715 0.321067 0.321419 0.321765 0.322111 0.322457
0.314213 0.314593 0.314973 0.315353 0.315732 0.316105 0.316478 0.316851 0.317223 0.317589 0.317955 0.318321 0.318687 0.319046 0.319405 0.319764 0.320123 0.320475 0.320828 0.32118 0.321533 0.321879 0.322225 0.322571
0.314315 0.314696 0.315077 0.315458 0.315839 0.316212 0.316586 0.316959 0.317333 0.317699 0.318065 0.318432 0.318798 0.319158 0.319517 0.319876 0.320236 0.320588 0.320941 0.321294 0.321646 0.321992 0.322338 0.322684
0.314417 0.314799 0.315181 0.315563 0.315945 0.316319 0.316693 0.317068 0.317442 0.317809 0.318176 0.318543 0.31891 0.319269 0.319629 0.319989 0.320349 0.320701 0.321054 0.321407 0.32176 0.322106 0.322452 0.322798
0.314513 0.314896 0.315279 0.315662 0.316045 0.31642 0.316795 0.317171 0.317546 0.317913 0.318281 0.318648 0.319016 0.319376 0.319736 0.320097 0.320457 0.32081 0.321163 0.321516 0.321869 0.322216 0.322562 0.322908
0.314608 0.314992 0.315377 0.315761 0.316145 0.316521 0.316897 0.317273 0.31765 0.318018 0.318386 0.318754 0.319122 0.319483 0.319844 0.320204 0.320565 0.320918 0.321272 0.321625 0.321979 0.322325 0.322672 0.323018
0.314703 0.315089 0.315474 0.31586 0.316245 0.316622 0.316999 0.317376 0.317753 0.318122 0.318491 0.31886 0.319229 0.31959 0.319951 0.320312 0.320673 0.321027 0.321381 0.321734 0.322088 0.322435 0.322781 0.323128
0.314799 0.315185 0.315572 0.315959 0.316345 0.316723 0.317101 0.317479 0.317857 0.318227 0.318596 0.318966 0.319335 0.319697 0.320058 0.32042 0.320781 0.321135 0.321489 0.321843 0.322197 0.322544 0.322891 0.323238
0.314889 0.315277 0.315665 0.316053 0.316441 0.31682 0.317199 0.317577 0.317956 0.318327 0.318697 0.319067 0.319437 0.319799 0.320161 0.320524 0.320886 0.32124 0.321594 0.321948 0.322303 0.32265 0.322997 0.323344
0.314979 0.315368 0.315758 0.316147 0.316536 0.316916 0.317296 0.317676 0.318056 0.318427 0.318798 0.319168 0.319539 0.319902 0.320265 0.320627 0.32099 0.321344 0.321699 0.322054 0.322408 0.322755 0.323103 0.32345
0.315069 0.31546 0.31585 0.316241 0.316632 0.317012 0.317393 0.317774 0.318155 0.318527 0.318898 0.31927 0.319642 0.320005 0.320368 0.320731 0.321094 0.321449 0.321804 0.322159 0.322514 0.322861 0.323208 0.323556
