0.0601825561918 0.0424465726534 0.0378489935468 0.0675678818981 0.0543858270477 0.0491841178938 0.0386615612675 -0.0171420913674 -0.0514882620829 -0.0571115833135 -0.0248289868936 -0.0519929536239 -0.0587949593488 -0.0284852788026 0.00897108051501 0.0129863989328 -0.103444404701 -0.0878434682231 -0.0904108941168 -0.0934553862208 -0.0955615417282 -0.155063076193
0.0500283759713 0.0449815589954 0.0295453366578 0.0325552362556 0.0421838162504 0.0348933141692 0.026289649443 -0.0359180318037 -0.0445446243788 -0.0472624733455 -0.0211103876849 -0.0416256676904 -0.0254059735884 0.00629959609787 0.0103149145153 -0.08904863632 -0.076651382431 -0.0792149199437 -0.0813210754498 -0.083427230956 -0.135906031565 -0.143388726235
0.00660773263234 0.034827378774 0.0297805617983 0.0170179301687 0.0412350730861 0.0281209057138 0.0119988457185 -0.0390796154567 -0.0261298557392 -0.0239558511036 -0.0263916850273 -0.0204924763576 -0.014537361755 0.00764343009785 0.0116587485154 -0.0760475477896 -0.0670806091723 -0.069186764679 -0.0712929201854 -0.116748986938 -0.0764672390595 -0.0778012514879
0.0191244680031 -1.16122644765e-05 0.0196263815768 0.014579564601 0.00279955213252 0.0217556821099 -0.00151888773702 -0.00310930308657 -0.022534596483 -0.0202372518948 -0.0127416123447 -0.0114580565407 -0.00366874992173 0.00366724892788 -0.0419053896256 -0.0549462984015 -0.0570524539083 -0.0591586094146 -0.0975919423115 -0.0627127595226 -0.0640467719502 0.0146964391007
-0.0282522255419 -0.0045877368597 0.00947220135559 0.00442538437978 0.0178193435707 0.00167049401472 -0.0182386148741 -0.0126129779153 -0.0454781897106 -0.0123336609272 -0.00932702689124 -0.0094428016809 0.00419550050625 -0.0454356435286 -0.0306154470033 -0.0449181431372 -0.0470242986434 -0.0659026488204 -0.0807788477718 0.00947547133507 0.0122537237463 0.0165028915658
-0.030706171361 -0.0295860547748 -0.0106203257668 0.00643293863058 0.00838253563655 -0.0106009164125 -0.0252578470177 -0.0261698215117 -0.0298432354469 -0.0132432803026 -0.0202877550682 0.000986332654955 -0.0133238566427 -0.022754292882 -0.0209639290381 -0.0222362002572 -0.0311344596957 -0.000776010038905 0.00735357361777 0.0116027414375 0.0158519092577 0.0201010770776
-0.0324242160008 -0.032040000594 -0.0309198840076 -0.0140632406624 -0.000520657484586 -0.0110811784783 -0.0526383875338 -0.0394314175162 -0.0361405651606 -0.0161935648727 -0.0111324763373 -0.00971712127065 -0.0125010602608 -0.0132051150252 -0.0138733321226 -0.00703938311023 -0.000268566117858 0.00670259130891 0.0109517591294 0.0152009269491 0.0194500947694 0.0236992625895
-0.0493142793635 -0.0157325067743 -0.0195942477843 -0.0146634747671 -0.0398563320117 -0.0390924338327 -0.0535731333799 -0.0408285535527 -0.0341866034651 -0.0113136427397 -0.00406675085936 -0.00512119036603 -0.00345594585399 -0.0103328207504 -0.00710056748109 0.000775984873482 0.00120895890456 0.00164193293569 0.0020749069668 0.00250788099814 0.00294085502944 0.00337382906077
-0.0190559470103 -0.0237545601778 -0.0237238167277 -0.0399585570319 -0.0504939958989 -0.0361424140681 0.00127334428738 -0.0385119578361 -0.0275454606522 -0.0140237075958 0.0359685266076 0.00236906982498 -0.00368976816079 -0.00882177445669 -0.00039458248402 0.00162192681579 0.00205490084682 0.00248787487823 0.00292084890924 -0.0521219434079 -0.0613335924198 -0.0705452414314
-0.0521130288539 -0.0330799779726 -0.0334484684577 -0.0488408784616 -0.040013832379 -0.0318929859241 -0.0356227172542 -0.0201721352413 0.0189758945304 0.00884034109338 -0.00546942578904 0.00768189075469 -0.00237156672398 0.00105683675432 -0.0125386978299 -0.0317632397578 -0.048602902036 -0.0378366816022 -0.0470483306141 -0.0562599796258 -0.0654716286371 -0.0245890196757
-0.0412017760906 -0.0482464310768 -0.0488130155803 -0.0447119580397 -0.0534015198012 -0.0357750225188 -0.0347909278953 -0.0452487739716 -0.00721718404134 0.0207352670652 0.00457614726606 0.0136218290791 -0.00520546729222 -0.00620413000766 -0.0176252709715 -0.0328172562774 -0.0486527748666 -0.0644882934557 -0.0921356074139 -0.110028872012 -0.024438174314 0.00587100066223
