-0.531302703842 -0.532687374801 -0.550098735353 -0.550973944413 -0.551917649305 -0.55292985003 -0.554303609155 -0.555431181261 -0.55662721794 -0.557289206355 -0.558654575669 -0.560088569709 -0.561591188475 -0.563162431968 -0.564802300187 -0.564533379034 -0.566230676775 -0.568007166067 -0.591931174674 -0.608168648738 -0.662862264542 -0.665922083902 -0.668709145575 -0.603883449639 -0.606466416757 -0.608948051042 -0.610139568608 -0.61241354549 -0.614590943788 -0.616671763503 -0.618846072651 -0.62039411303 -0.622183467741 -0.623473576864 -0.625118469253 -0.626669532675 -0.629101210987 -0.630436651706 -0.631648330171 -0.632759677549 -0.639530973899 -0.639692911587 -0.639351735006 -0.639329769073 -0.639710189855 -0.639831444782 -0.64093955398 -0.641078175849 -0.641916306697 -0.641416983815 -0.641223973011 -0.640604070068 -0.640194819625 -0.639724565222 -0.639304839766 -0.639072085942 -0.640481244402 -0.640028161518 -0.640216626403 -0.640138733756 -0.639577709811 -0.634612783711 -0.63338359481 -0.632513041638 -0.63305867794 -0.632141894709 -0.631472838133 -0.630524486022 -0.629560470634 -0.633202126548 -0.632131591084 -0.630201445015 -0.629756419994 -0.623264957587 -0.620203479174 -0.619064069534 -0.617904386678 -0.616724430604 -0.615524201314 -0.614303698808 -0.613062923084 -0.608345843536 -0.608668718431 -0.611259784621 -0.6125599643 -0.613853893278 -0.615141571555 -0.615713298761 -0.614552752251 -0.61501074019
-0.546111482356 -0.546521164936 -0.547257155497 -0.54806164189 -0.548934624115 -0.549876102173 -0.550886076063 -0.552209397387 -0.553337335159 -0.554533737503 -0.555262430437 -0.556624236665 -0.55805466762 -0.559553723301 -0.561121403708 -0.585554142554 -0.581116738332 -0.583859816226 -0.599447147205 -0.601985234999 -0.604466292236 -0.606890318917 -0.604644970668 -0.606880126051 -0.609083130906 -0.611253985231 -0.656016638554 -0.612325913733 -0.614452929929 -0.615980912162 -0.617908231107 -0.619143914837 -0.620786388674 -0.622342456502 -0.624591455914 -0.625984138456 -0.627330748553 -0.627057172927 -0.628256082088 -0.629491487438 -0.630513477204 -0.638588479479 -0.638070667572 -0.637887313381 -0.637320351504 -0.637072584252 -0.639051880347 -0.636822347844 -0.635965292165 -0.636348665503 -0.635636606434 -0.635115100115 -0.636306306183 -0.637338871921 -0.638142808512 -0.63770338627 -0.637028242475 -0.636606644871 -0.635658443156 -0.635039747315 -0.635455886145 -0.635203741162 -0.633790577539 -0.633568447787 -0.631919579195 -0.631364273778 -0.631514503302 -0.630149157356 -0.624745763549 -0.625235928967 -0.624198138141 -0.623144684038 -0.626871220733 -0.623760651697 -0.622557653508 -0.616858582378 -0.614588628076 -0.613366798219 -0.612124695145 -0.610862318854 -0.609579669346 -0.608276746622 -0.615423936824 -0.613073483463 -0.60824966936 -0.609573366698 -0.609375010605 -0.609897067838 -0.610393990244 -0.610865777821
-0.543508149762 -0.544094468686 -0.54454008245 -0.545273846176 -0.546076105734 -0.546946861125 -0.547886112349 -0.548893859404 -0.550170051109 -0.551298354546 -0.551996614108 -0.553286232525 -0.555844513036 -0.557250997282 -0.55872597658 -0.57960644593 -0.581900871251 -0.590855327037 -0.59343489306 -0.595957428527 -0.598422933437 -0.600831407791 -0.603182851588 -0.600586466096 -0.602771349476 -0.604924082326 -0.607044664647 -0.609133096439 -0.611189377701 -0.613004068423 -0.61499997264 -0.648990018529 -0.620440007593 -0.621872149187 -0.623215036328 -0.623850038324 -0.625111537888 -0.626286631443 -0.626789126926 -0.628002111765 -0.628928868044 -0.629899862235 -0.635168637925 -0.635793653182 -0.635458954597 -0.635135823999 -0.636248822978 -0.634261641997 -0.632911790636 -0.631630819867 -0.630633276755 -0.629317911835 -0.630342253875 -0.627952402304 -0.633939743976 -0.634084443385 -0.633736399339 -0.633341038142 -0.634117887419 -0.633648256453 -0.633128465984 -0.63226202604 -0.630118763244 -0.629139823134 -0.628406852112 -0.62888823271 -0.627977522055 -0.626133636954 -0.625148868408 -0.625173063516 -0.624059158907 -0.622910986978 -0.62172854773 -0.619230596484 -0.618004360469 -0.625725246937 -0.617546563582 -0.614950558807 -0.613614675031 -0.607159900387 -0.60601399183 -0.604669195321 -0.611429592726 -0.609023602121 -0.606532836947 -0.603957297204 -0.60506823246 -0.605604089331 -0.606114811375 -0.60660039859
-0.541028222918 -0.541545602276 -0.542131409029 -0.542610557271 -0.543342094163 -0.544142126887 -0.545010655443 -0.545947679832 -0.546953200053 -0.548605628975 -0.549738847589 -0.550940561253 -0.552210769969 -0.553549473737 -0.57152992188 -0.57382217364 -0.576096707634 -0.592096148704 -0.587578246182 -0.590085229322 -0.592535181905 -0.594928103932 -0.597263995403 -0.594464221252 -0.596630983157 -0.598765594533 -0.60086805538 -0.602938365697 -0.604976525485 -0.606982534743 -0.608734892331 -0.610681719166 -0.612597570112 -0.61448244517 -0.643522834927 -0.622774795108 -0.623915705664 -0.624967361767 -0.625929763418 -0.626802910616 -0.627586803362 -0.627640300522 -0.633971460442 -0.633292156307 -0.63216473761 -0.631603691405 -0.631828774736 -0.631711619817 -0.63038837937 -0.628917776512 -0.627873623284 -0.626781992399 -0.626169178529 -0.629844603988 -0.629515551333 -0.629008490865 -0.630705450254 -0.630198032241 -0.629670447063 -0.629686017415 -0.628403396628 -0.629686282202 -0.629003184291 -0.627959076718 -0.627167027837 -0.625155899816 -0.624251542569 -0.623506694639 -0.622126033625 -0.622258580208 -0.620220326523 -0.618689365285 -0.617469417084 -0.616215878729 -0.615510848282 -0.614179222268 -0.612813328935 -0.618393566961 -0.616610980287 -0.6147662645 -0.612859419599 -0.605301875357 -0.605787433998 -0.604860222395 -0.602313919978 -0.594653901613 -0.594345946429 -0.594072312951 -0.601715215645 -0.602214602499
-0.538671701823 -0.539120141616 -0.539637008804 -0.540222303386 -0.5407325894 -0.541461899457 -0.542259705347 -0.543387001982 -0.544315450014 -0.545312393097 -0.546377831231 -0.547511764417 -0.548714192654 -0.549985115943 -0.565928965251 -0.568201325684 -0.583343493993 -0.58626349175 -0.581877206571 -0.584368637384 -0.586803037641 -0.589180407341 -0.591500746485 -0.593764055072 -0.590662031951 -0.592778521853 -0.594862861225 -0.596915050068 -0.598935088381 -0.600922976165 -0.602642174659 -0.604570900001 -0.606468649453 -0.608335423017 -0.610171220692 -0.608152957974 -0.610169133093 -0.636983850802 -0.636813258929 -0.636464452367 -0.635937431117 -0.635232195179 -0.637811478308 -0.634399219389 -0.632348995914 -0.633112523994 -0.628498307374 -0.625597754044 -0.623019892653 -0.622688125454 -0.622028221607 -0.621298731393 -0.626562824594 -0.628375354518 -0.627692252288 -0.627160068273 -0.625628796032 -0.625235085792 -0.624565339648 -0.626312320976 -0.625626401304 -0.624904186002 -0.624059212433 -0.623248206865 -0.621901406528 -0.620989454061 -0.619143750623 -0.620021136722 -0.61896834285 -0.61787022647 -0.616541162731 -0.615693852183 -0.614076266866 -0.610408091381 -0.609116473803 -0.609754476888 -0.608353774705 -0.606919482368 -0.605451599877 -0.603950127233 -0.608360270272 -0.606345466785 -0.606144675528 -0.603284183754 -0.58912403605 -0.588736708364 -0.588382373589 -0.587382441326 -0.58963229526 -0.591431522491
-0.536438586478 -0.536818086705 -0.537266014327 -0.537782369344 -0.538198925601 -0.53885236602 -0.539574282703 -0.54036467565 -0.541227160365 -0.542156322969 -0.543153980625 -0.544220133331 -0.54535478109 -0.546557923899 -0.560491432956 -0.572240947117 -0.575087920337 -0.580573363662 -0.583396199104 -0.578807652714 -0.581226500643 -0.583588318017 -0.585893104834 -0.588140861094 -0.584864495857 -0.586962864284 -0.589029082182 -0.59106314955 -0.593065066389 -0.595034832698 -0.596721819625 -0.598632443473 -0.600512091432 -0.602360763502 -0.604178459684 -0.602253417857 -0.604240748031 -0.606219446874 -0.606962816192 -0.609044705669 -0.611126164664 -0.613207193177 -0.630440749457 -0.628655815498 -0.636484038339 -0.628538392632 -0.624358250654 -0.620417202801 -0.619243136656 -0.616649977124 -0.615021220773 -0.624757949048 -0.624453812492 -0.623061400508 -0.622607701031 -0.622650904564 -0.621652271255 -0.62106862939 -0.619818534799 -0.619124452479 -0.616640595019 -0.61863232774 -0.618286381201 -0.619282187725 -0.619761988201 -0.61823384855 -0.616754001403 -0.616145297394 -0.615045349379 -0.612390528941 -0.611213786404 -0.609997333433 -0.608387955145 -0.607099918016 -0.608658548634 -0.606360558233 -0.602341789145 -0.601491460084 -0.600007625008 -0.59848848334 -0.596934035082 -0.595344280232 -0.597573013302 -0.587347088347 -0.586873454025 -0.58642962346 -0.586015596649 -0.585631373593 -0.583881520037 -0.583567629581
-0.534604816345 -0.534444770142 -0.534824496425 -0.535272608719 -0.535467778241 -0.536054250465 -0.536709198954 -0.537432623708 -0.538224524726 -0.539137418593 -0.540067295769 -0.541065667997 -0.542132535276 -0.552967029449 -0.555217324994 -0.566669284086 -0.569511454017 -0.572275387983 -0.577845268126 -0.580570941252 -0.575805570913 -0.57815183596 -0.58044107045 -0.582673274384 -0.584848447761 -0.581318621827 -0.583366718251 -0.585382664145 -0.587366459509 -0.589318104344 -0.59123759865 -0.592866349583 -0.594727896049 -0.596558466625 -0.598358061313 -0.596526639892 -0.598485125122 -0.600434979021 -0.601121220965 -0.603166688054 -0.605211724661 -0.607256330786 -0.609300506429 -0.614172217816 -0.623503272555 -0.620191902385 -0.617863527142 -0.613178282738 -0.612669154496 -0.609357001205 -0.609530032505 -0.62102371502 -0.621541174556 -0.621124778651 -0.621537621598 -0.620878287365 -0.620362304961 -0.618589039829 -0.61655387018 -0.617085617014 -0.614278675773 -0.6148124777 -0.612105295147 -0.611188716322 -0.610411618848 -0.609435164327 -0.608426048964 -0.611724040792 -0.610156998848 -0.608363515019 -0.605882107298 -0.607596308895 -0.606259841607 -0.600054390837 -0.599029357138 -0.597730031487 -0.599182233752 -0.598024405856 -0.595584792321 -0.594003876767 -0.592440838557 -0.591276716782 -0.590987394494 -0.586771478223 -0.585157012212 -0.584659971735 -0.582393968718 -0.580805641682 -0.581455852303 -0.581097466987
-0.531917616747 -0.532162029381 -0.532474828024 -0.532856012677 -0.53330558334 -0.533395093407 -0.533983073702 -0.534639530261 -0.535364463085 -0.536157872174 -0.537117776664 -0.538048368413 -0.539047455213 -0.547876237149 -0.560416716892 -0.563446100915 -0.564083951632 -0.566843082308 -0.569523977021 -0.575159207385 -0.57054024845 -0.57287096117 -0.575144643333 -0.57736129494 -0.579520915991 -0.575845794483 -0.577875769432 -0.579873593851 -0.581839267741 -0.583772791102 -0.585674163933 -0.587272618331 -0.589116063303 -0.590928532386 -0.59271002558 -0.594460542885 -0.592902264366 -0.594823273321 -0.594507296185 -0.597467008206 -0.599475622425 -0.601483806161 -0.620633358945 -0.618246782923 -0.615889514472 -0.613104185982 -0.611463085454 -0.609851830296 -0.604904830493 -0.602652188993 -0.598011577435 -0.602074535163 -0.599856997392 -0.597711779986 -0.599538818625 -0.617911873715 -0.61734450652 -0.617394931605 -0.616753112497 -0.613452997586 -0.612263822508 -0.61140487089 -0.609729654862 -0.608780720572 -0.606114163173 -0.606186588319 -0.605258469652 -0.604171264795 -0.603051399095 -0.601898872551 -0.601412090098 -0.598783981726 -0.600392454198 -0.599042854514 -0.596328759756 -0.594953118334 -0.593960836697 -0.591127835696 -0.589711338373 -0.588265864024 -0.584236449447 -0.585609131912 -0.583862771465 -0.583330165145 -0.582771031827 -0.582235872556 -0.580645693732 -0.580162981478 -0.579705933943 -0.577421439572
-0.52983401809 -0.530011503084 -0.530257374087 -0.5305716311 -0.530954274122 -0.531405303154 -0.531395906944 -0.53198539531 -0.53264335994 -0.533369800835 -0.534164717994 -0.53516823458 -0.547797721068 -0.552301820595 -0.555411563107 -0.558433163485 -0.558805413184 -0.56155974057 -0.564235831992 -0.56683368745 -0.572515181438 -0.567745693647 -0.570003823484 -0.572204922764 -0.574348991488 -0.576436029655 -0.572556235725 -0.57453593867 -0.576483491086 -0.578398892972 -0.580282144328 -0.582133245156 -0.583676593195 -0.585470960784 -0.587234352484 -0.588966768296 -0.587492165764 -0.589384329774 -0.589086032858 -0.591945666124 -0.593917857954 -0.616003560497 -0.614566132391 -0.612274580038 -0.610012335256 -0.607364820681 -0.605797941735 -0.604260908159 -0.605433246961 -0.604853505959 -0.604490169909 -0.607079512982 -0.598663674657 -0.597475271112 -0.581816762 -0.587728941079 -0.585808859158 -0.583970295997 -0.588406494555 -0.581210945311 -0.579683049299 -0.575272558026 -0.573834124616 -0.606261891302 -0.603110681961 -0.598661801442 -0.600951481821 -0.599678092367 -0.599731026838 -0.598533071645 -0.597302455608 -0.596039178727 -0.594743241003 -0.592809898741 -0.591487476707 -0.592474882617 -0.590955011777 -0.589426210924 -0.587827049185 -0.586187776017 -0.583002576465 -0.581277548131 -0.579796969031 -0.579442309747 -0.57888082305 -0.577894181265 -0.578104711525 -0.57764255833 -0.577149777278 -0.575584748167
-0.527882633896 -0.52799319125 -0.528172134613 -0.528419463985 -0.528735179368 -0.529119280759 -0.529571768161 -0.529470218854 -0.53006121529 -0.530720687991 -0.531448636956 -0.532245062186 -0.543724541567 -0.547438620847 -0.550540579714 -0.553554396446 -0.556480071044 -0.556425362768 -0.5590966509 -0.561689703068 -0.564204519272 -0.562776033392 -0.565018610902 -0.567204157855 -0.569332674252 -0.571404160092 -0.56740811713 -0.569369698601 -0.571299129542 -0.573196409954 -0.575061539836 -0.576894519189 -0.578409485724 -0.58018575182 -0.581931042027 -0.583645356345 -0.582254829314 -0.58411814838 -0.583840056447 -0.608346457189 -0.607072091553 -0.606427316694 -0.608671027644 -0.606474498961 -0.604307277848 -0.601795548086 -0.600302890721 -0.598840078728 -0.599280182782 -0.599465299182 -0.599137182432 -0.59881310997 -0.604541085155 -0.605301544079 -0.591263494677 -0.588619373299 -0.587366601071 -0.570369402437 -0.568339578376 -0.577269926325 -0.5824048917 -0.581131757745 -0.573189768234 -0.571927568443 -0.562799052043 -0.561640031611 -0.588330903794 -0.586781533069 -0.587081315436 -0.588715995905 -0.587639492046 -0.585845652859 -0.584765318135 -0.583680050292 -0.582614326108 -0.582370203697 -0.58091320936 -0.583626489181 -0.5821391274 -0.5802974585 -0.578792735664 -0.57679605664 -0.575906052451 -0.576498117583 -0.575925008504 -0.575042212679 -0.574505626635 -0.573991791143 -0.572993834839 -0.572517701685
-0.526063464166 -0.52610709388 -0.526219109603 -0.526399511335 -0.526648299077 -0.526965472829 -0.52735103259 -0.52780497836 -0.527618029136 -0.528210533642 -0.528871514413 -0.536986394493 -0.539775401966 -0.54270959149 -0.545803766712 -0.548809799799 -0.551727690752 -0.554557439571 -0.554106433743 -0.556694682621 -0.559204695535 -0.561636472485 -0.560189005586 -0.562359000213 -0.564471964283 -0.566527897796 -0.568526800753 -0.564374873644 -0.56628618311 -0.568165342048 -0.570012350455 -0.571827208334 -0.573314740891 -0.575072905493 -0.576800094207 -0.578496307031 -0.577190255018 -0.611011692854 -0.609076670376 -0.6024379594 -0.601986316334 -0.600692104193 -0.602948044706 -0.600846539692 -0.598774342249 -0.596396368196 -0.594977932414 -0.593589342003 -0.59407297468 -0.594246935709 -0.593954038261 -0.593665185099 -0.599255493729 -0.600022872575 -0.600821816112 -0.583930186319 -0.582745324781 -0.581573439775 -0.580414531303 -0.579268599364 -0.561438451532 -0.559934278722 -0.569522222119 -0.575697646828 -0.567247244542 -0.566175280372 -0.556756298665 -0.556137447205 -0.555315273306 -0.576564284801 -0.57566496901 -0.577871776318 -0.572346046691 -0.576807618123 -0.575851143976 -0.576192780119 -0.575228984639 -0.574274114636 -0.574697333645 -0.573653736855 -0.572611431465 -0.572471555058 -0.571185188695 -0.571070226184 -0.570498689265 -0.571034687605 -0.57117955574 -0.571218246418 -0.570726786575 -0.569864785833
-0.512561616823 -0.524353210973 -0.524398299056 -0.524511773148 -0.52469363325 -0.524943879361 -0.525262511482 -0.525649529613 -0.526104933753 -0.525839337789 -0.530925633062 -0.533188718511 -0.534940198813 -0.538114732524 -0.541201124101 -0.544199373544 -0.547109480852 -0.549931446026 -0.552665269065 -0.551848626111 -0.554353835735 -0.556780809395 -0.559129547091 -0.557669449838 -0.559766861581 -0.561807242768 -0.563790593398 -0.559551463798 -0.561444651791 -0.563305689254 -0.565134576187 -0.566931312591 -0.568695898465 -0.570132421805 -0.571841509024 -0.610957935844 -0.606734120655 -0.604890851724 -0.603048566712 -0.596711078154 -0.596359774524 -0.595133728541 -0.597397183577 -0.595390702232 -0.593413528458 -0.591167281013 -0.589823066813 -0.588508697984 -0.589033377666 -0.589198415541 -0.588940737394 -0.588687103533 -0.594139506026 -0.594913804793 -0.595719668251 -0.5965570964 -0.578292045298 -0.577188070983 -0.576097073201 -0.575019051952 -0.573704410304 -0.572646909195 -0.583707155087 -0.582066706228 -0.557143452073 -0.558163910233 -0.570107856393 -0.552699945371 -0.551636505745 -0.545613061307 -0.545151096951 -0.544811037327 -0.544592882433 -0.563100761641 -0.567997383722 -0.567315551888 -0.566668701627 -0.567370424212 -0.566768444176 -0.566199895613 -0.568887072206 -0.568679841979 -0.567406441099 -0.566993498443 -0.566485316843 -0.566391392842 -0.565898129592 -0.565952239117 -0.566428876377 -0.565992407271
