-0.420646956597 -0.420435649951 -0.419790520531 -0.418684670489 -0.416936487333 -0.417499384145 -0.416788528658 -0.417421037037 -0.416616177727 -0.416994650033 -0.416639736194 -0.409042292104 -0.407399137305 -0.408776765323 -0.408983288866 -0.40639240144 -0.405323775206 -0.405174291829 -0.4050191116 -0.403741116042 -0.409269012472 -0.404318409921 -0.403833732604 -0.403357627352 -0.400116091144 -0.403951254521 -0.403717352386 -0.403472743576 -0.403217428093 -0.411468420406 -0.411124760945 -0.410740203727 -0.411257346413 -0.410690143406 -0.410083435591 -0.402311222818 -0.399350674507 -0.401380993187 -0.401067297758 -0.40072887039 -0.400365711084 -0.404117788739 -0.40328387602 -0.402631251908 -0.403157484678 -0.403922386452 -0.402647275492 -0.400320800384 -0.397522923645 -0.398458417384 -0.395145688316 -0.393099448919 -0.390975349765 -0.397005408217 -0.397071662532 -0.395021360404 -0.400902722861 -0.401472668206 -0.397626487146 -0.3975855973 -0.397508060512 -0.398842180649 -0.395380168614 -0.39621419018 -0.395932911074 -0.392119599308 -0.400698985288 -0.400427514804 -0.399806672563 -0.399808663062 -0.399115356846 -0.400977794905 -0.401125096198 -0.399219317897 -0.398968495258 -0.398565331172 -0.398752794717 -0.398480278858 -0.397682814768 -0.397437176259
-0.420783850515 -0.420429731411 -0.419294864756 -0.416182672597 -0.416586602286 -0.417343140896 -0.415727209222 -0.416207966477 -0.416691025481 -0.415269442486 -0.410055835056 -0.408383122771 -0.409119671189 -0.41031802585 -0.410529459971 -0.408143832859 -0.407569270332 -0.407420268586 -0.407265569988 -0.406163458031 -0.410629931073 -0.405740611602 -0.40528482028 -0.404837601023 -0.40194169437 -0.406060839568 -0.405833824039 -0.405596101835 -0.405347672958 -0.413295407792 -0.412968892312 -0.412601479075 -0.412270604667 -0.411733867759 -0.411157626042 -0.404403170364 -0.40168261034 -0.403040806098 -0.402730643884 -0.402395749732 -0.402036123641 -0.404993921257 -0.404187028922 -0.403334021137 -0.40346586078 -0.397597299051 -0.397816246199 -0.400874142035 -0.398038615199 -0.398862999227 -0.396455376412 -0.394465534167 -0.392397832166 -0.39800689454 -0.398044433484 -0.397779028369 -0.402135753633 -0.402648593671 -0.398303262426 -0.398223371285 -0.398106833204 -0.400130419438 -0.397678025505 -0.397405057766 -0.397096168766 -0.392371775788 -0.401170655318 -0.400899134954 -0.4004504758 -0.400307548533 -0.401483520823 -0.399757963486 -0.400000947072 -0.398781535748 -0.397780077505 -0.397536772218 -0.397019989143 -0.396507243937 -0.396181802161 -0.394854734106
-0.422015812801 -0.421086266782 -0.420118497886 -0.417104980323 -0.416779105743 -0.417405050734 -0.416844274352 -0.416038806818 -0.4157868373 -0.410851798038 -0.410859534654 -0.410004811886 -0.410724511873 -0.411744581332 -0.411960926031 -0.41498077271 -0.409663503539 -0.409514983423 -0.409360766456 -0.405079040294 -0.411888355517 -0.411801223283 -0.406636721569 -0.406218388307 -0.403654599547 -0.408030937014 -0.407810808091 -0.407579972494 -0.407338430223 -0.413042013122 -0.414672744539 -0.414322475283 -0.413208022985 -0.412701752175 -0.406727539443 -0.406360282979 -0.406608759173 -0.403586923802 -0.404299285337 -0.403967924401 -0.406563780046 -0.405830023546 -0.405050151595 -0.404224164194 -0.397896673197 -0.398131125524 -0.398318362269 -0.398448092518 -0.401992384905 -0.399272205759 -0.397710912203 -0.39577746711 -0.393766162261 -0.391676997655 -0.397467044298 -0.402770789065 -0.403291940645 -0.403747675376 -0.398942501035 -0.3988236086 -0.398668069224 -0.401329003514 -0.398813838662 -0.398513261029 -0.398176762134 -0.392603053603 -0.392156673154 -0.401314360564 -0.400450326614 -0.400740337315 -0.401663071381 -0.399307447139 -0.398871399876 -0.397376811435 -0.39658162741 -0.396182169864 -0.395279056807 -0.394766152034 -0.394433059346 -0.391995623868
-0.421980714451 -0.420754937058 -0.419122836422 -0.415611544938 -0.415675356002 -0.41647268257 -0.415884268409 -0.415590874428 -0.411921165475 -0.411954878147 -0.410817831658 -0.412924044809 -0.412213659355 -0.412869039576 -0.413277687046 -0.416482480015 -0.417042695117 -0.41145843634 -0.411304701003 -0.406486550474 -0.413044285803 -0.412970907017 -0.407889436471 -0.404539314264 -0.405254806676 -0.403701477824 -0.409648304542 -0.409424355551 -0.409189699886 -0.41421894666 -0.413493710027 -0.415903192352 -0.414069601366 -0.413593796655 -0.408533606222 -0.407582858561 -0.404083147648 -0.408057620352 -0.405773222118 -0.405445394397 -0.407332831722 -0.406626095606 -0.405873244039 -0.414523025956 -0.398466902345 -0.39866964427 -0.398825170614 -0.400661598685 -0.402704416401 -0.399526863098 -0.398912295688 -0.397035247749 -0.395080340052 -0.393047572598 -0.398636625159 -0.402835016665 -0.404371283898 -0.404769913321 -0.399544202973 -0.399386309244 -0.399191768574 -0.400159253761 -0.399866987495 -0.399538799967 -0.399174691178 -0.392813432752 -0.392332064374 -0.401673191632 -0.401349859939 -0.401107029409 -0.402003099982 -0.401276755674 -0.397934858155 -0.397200944035 -0.395409359366 -0.39497417128 -0.393679352913 -0.392981032343 -0.392731935027 -0.389894918301
-0.421414867722 -0.419857535007 -0.418244466145 -0.416711773449 -0.416273670553 -0.417303897614 -0.413910151831 -0.414182211936 -0.412865123673 -0.409871675346 -0.411907727223 -0.413760358061 -0.415745280601 -0.418387233917 -0.417256254087 -0.417851637819 -0.41839943667 -0.413250627336 -0.41309737363 -0.40779537171 -0.407368422685 -0.414038096595 -0.409042964985 -0.405805897984 -0.405385739726 -0.405082106587 -0.411346313392 -0.411129251007 -0.411889189691 -0.411650416834 -0.414263321499 -0.417343630283 -0.414855339812 -0.410524090885 -0.41020483807 -0.409328434228 -0.405473203204 -0.409780863908 -0.407152454225 -0.406828159719 -0.408061853168 -0.407382137436 -0.415195512786 -0.413113703062 -0.412541135364 -0.39921285529 -0.40158273961 -0.405099021871 -0.403386935446 -0.399981058724 -0.400059526869 -0.398238876082 -0.396340365537 -0.400182023185 -0.399742051775 -0.403818299917 -0.40408813098 -0.405715307507 -0.40010836824 -0.399911473217 -0.399677931253 -0.401157348164 -0.400837472003 -0.400481674581 -0.400089955898 -0.393002913236 -0.392486556929 -0.400182127333 -0.401604074752 -0.405345997735 -0.402204672148 -0.401261004273 -0.396937675198 -0.39606550034 -0.395602741607 -0.393681390813 -0.393547887909 -0.391254181022 -0.391078429204 -0.389870967343
-0.415795009139 -0.417543625402 -0.415904269533 -0.415544967377 -0.416773868063 -0.417741138136 -0.416977009057 -0.414418391324 -0.413036942478 -0.410803459173 -0.412827619947 -0.414513827319 -0.416432614181 -0.421319795904 -0.425363115198 -0.419653954913 -0.419623628721 -0.412214489099 -0.414738784336 -0.409005504 -0.408592862908 -0.415002792015 -0.414933389629 -0.406978973915 -0.406584275962 -0.406366567169 -0.412904834641 -0.412694658863 -0.413799875963 -0.412953566771 -0.414957138572 -0.414614265043 -0.415565238321 -0.412044276898 -0.411218365755 -0.410936292615 -0.406769208598 -0.406490146904 -0.410985424856 -0.419632517997 -0.438561978908 -0.434450088157 -0.415105002461 -0.41310942031 -0.412699206007 -0.399760758584 -0.401980761951 -0.405705122457 -0.40403994204 -0.400434776957 -0.401152605744 -0.399388352109 -0.397546238718 -0.401245001512 -0.400783324144 -0.404732210192 -0.407294166759 -0.403056324308 -0.400634996837 -0.40039910052 -0.401075921773 -0.402072778243 -0.401725292188 -0.401341884871 -0.395135305837 -0.393171495054 -0.39603668564 -0.392326973841 -0.402964530831 -0.406025288678 -0.404030249018 -0.402718191714 -0.40166337748 -0.394707728959 -0.39679261593 -0.392401252313 -0.392256060087 -0.390042855587 -0.389442310547 -0.388120068561
-0.412899634807 -0.411364194928 -0.414686175297 -0.420284968788 -0.41977791495 -0.418836518819 -0.417988577486 -0.415103585942 -0.414267174632 -0.411647793093 -0.413656451419 -0.415402177323 -0.417037103768 -0.419276956003 -0.42356559197 -0.418669988379 -0.420329592068 -0.421957785757 -0.425453529819 -0.410116947346 -0.409718614187 -0.415864993277 -0.41580934434 -0.408058542056 -0.407689304408 -0.407554859568 -0.407236049457 -0.414059289177 -0.415538414043 -0.414133098993 -0.41387131107 -0.415261018278 -0.416199296894 -0.413429627979 -0.412673518154 -0.412406433723 -0.407971163827 -0.407717283068 -0.432591258165 -0.419175074657 -0.436909932851 -0.4330003102 -0.415013640458 -0.413104285881 -0.411150536885 -0.410816891656 -0.407836766495 -0.406281710592 -0.404663436183 -0.403918375512 -0.405621562373 -0.400483675832 -0.398697959593 -0.402243825594 -0.406990912416 -0.405576747491 -0.40871620035 -0.406084160811 -0.406081225451 -0.402577229916 -0.402138202226 -0.404715651486 -0.402530448048 -0.402119430837 -0.396225180831 -0.397735985025 -0.393118982078 -0.396359053203 -0.403231262535 -0.403158758021 -0.405868704111 -0.402962044174 -0.402457351484 -0.401996228059 -0.396987589409 -0.396667882776 -0.395262003348 -0.389137677425 -0.387308132062 -0.386424015224
-0.410751743861 -0.410483987807 -0.41604133981 -0.421001835793 -0.420551183065 -0.419702591044 -0.418872835917 -0.41208158266 -0.413192658895 -0.412404677107 -0.412848219387 -0.416080368587 -0.41755874936 -0.419290109934 -0.421853189004 -0.417716037355 -0.419323255013 -0.420899062671 -0.423169652696 -0.424190832221 -0.426201234468 -0.418227023724 -0.416582804894 -0.409044602407 -0.408700825064 -0.408646983785 -0.408347396459 -0.415105379628 -0.414899122774 -0.4151890135 -0.41494904098 -0.415831977115 -0.415099964349 -0.414227003939 -0.413990953274 -0.413738857552 -0.409079068893 -0.43414061722 -0.431406530794 -0.438946109515 -0.43530046581 -0.431593111259 -0.414921426778 -0.413098299774 -0.411230778352 -0.412808436597 -0.408336936171 -0.406828786276 -0.405257417874 -0.404706508423 -0.407087844762 -0.40152484725 -0.399795528163 -0.403178495429 -0.408322535563 -0.409950315883 -0.410003149011 -0.407018352133 -0.404241000932 -0.403562361008 -0.403099655143 -0.405972144897 -0.403252939584 -0.39788703982 -0.397213336055 -0.398721135595 -0.393313294484 -0.396876713227 -0.396236125906 -0.407531830859 -0.40616416431 -0.406332985115 -0.401207296885 -0.401994449087 -0.397628075839 -0.396171254547 -0.394545636386 -0.381730902184 -0.379454400558 -0.377881833636
-0.410032305931 -0.416085762419 -0.416184872821 -0.421589722657 -0.42119547104 -0.420438039164 -0.415491384613 -0.416241137623 -0.414031675738 -0.415066720195 -0.413218880153 -0.416667498598 -0.418239896234 -0.419662775855 -0.422960148762 -0.416792101842 -0.418346933468 -0.419870355095 -0.421362366722 -0.415338261437 -0.424517256908 -0.41768639497 -0.418358116161 -0.409937154968 -0.40961883793 -0.409321439394 -0.409362575279 -0.416038129248 -0.415838854674 -0.41827670364 -0.415903153175 -0.415670379239 -0.416124591266 -0.415391733071 -0.415170671115 -0.432656280175 -0.431889843321 -0.429191987143 -0.430234788025 -0.427646602255 -0.433733577785 -0.430228491333 -0.41482836142 -0.41309146199 -0.411310168141 -0.412772445469 -0.408807593396 -0.407346349508 -0.405821887114 -0.407169470157 -0.408434117944 -0.407149191213 -0.406390006052 -0.409609625664 -0.409526492079 -0.411145027135 -0.411155012742 -0.406015895553 -0.405398413121 -0.40473259338 -0.405160222518 -0.407091789263 -0.399473841865 -0.407103250638 -0.406591978118 -0.399594167866 -0.393475799869 -0.397101731776 -0.398324223441 -0.404042079559 -0.407176953918 -0.406579051372 -0.401062805794 -0.400452646558 -0.399441864271 -0.393298848198 -0.394788287287 -0.38014801066 -0.377583417801 -0.373787387451
-0.418764919456 -0.416066183089 -0.416924731892 -0.416201005187 -0.419444153444 -0.420252803203 -0.416476706209 -0.41723029284 -0.414764137436 -0.415778716644 -0.413527494941 -0.415149543985 -0.418676386036 -0.417878962211 -0.419328721648 -0.415898181838 -0.417400627434 -0.41887166303 -0.420311288625 -0.414772471235 -0.415696610517 -0.417139094549 -0.417796264884 -0.418453743271 -0.425729583005 -0.426905671182 -0.427669211922 -0.416857538036 -0.416665245743 -0.419497586358 -0.416733647655 -0.417253141798 -0.417020424246 -0.418235225739 -0.422779880946 -0.431271399058 -0.430255700479 -0.42771654771 -0.429076029858 -0.426638735532 -0.432209268776 -0.428906450424 -0.414734444386 -0.413083772528 -0.411388706253 -0.412740627874 -0.409248738169 -0.407834400289 -0.406356843903 -0.408141179076 -0.409660381921 -0.408419788429 -0.407524422355 -0.410720620234 -0.410602781963 -0.412204653456 -0.412171791543 -0.407066031749 -0.406436637379 -0.405758905699 -0.405817555487 -0.405458237556 -0.408529461293 -0.408035310562 -0.395794204471 -0.400355081839 -0.397964995671 -0.40083908798 -0.398626841985 -0.399374617673 -0.407346746817 -0.406721542943 -0.402576030901 -0.399970136186 -0.391995151303 -0.387993786075 -0.392184089335 -0.391262805537 -0.389280519001 -0.394804480185
