-0.0357548220143 -0.0467363752392 -0.0577179284634 -0.0686994816878 -0.114370966587 -0.138266029544 -0.131593750559 -0.138604850971 -0.125594433048 -0.128865653553 -0.148896008771 -0.148687388315 -0.11630304219 -0.0866902049349 -0.0764502217042 -0.0662413944226 -0.0759384869851 -0.0952286388684 -0.0523233333825 -0.0734364267576 -0.0452994723119 -0.0305643390994 -0.0158292058881 -0.126724452822 -0.367684357453 -0.482649913523 -0.374072951682 -0.400687297705 -0.169454447063 -0.308140453814 0.0800222106532 0.106289737068 0.118717723068 0.129001753371 0.138491496702 0.162183714644
-0.0285600498861 -0.0377657530027 -0.0514064675379 -0.0820207187601 -0.158132210791 -0.151459931806 -0.14478765282 -0.136031058322 -0.14358146296 -0.149380874914 -0.181618289004 -0.140441519736 -0.0983097662334 -0.110664358552 -0.0808207715509 -0.0870611077732 -0.109172867689 -0.0545092431728 -0.0593918435142 -0.111961232404 -0.0533495145272 -0.0444239140404 -0.316040155071 -0.363239478582 -0.402632070023 -0.444776784398 -0.29188739334 -0.176641355049 -0.0898353934673 0.0614115056796 0.0797521894419 0.10050794431 0.109478222611 0.120496540029 0.114213248111 0.138443321953
-0.0427070168277 -0.0603213754133 -0.0801983334752 -0.152337383581 -0.151320729393 -0.149454863303 -0.146564542091 -0.14878739912 -0.136626825416 -0.15401732225 -0.124121963671 -0.120182589001 -0.115545359402 -0.0904328057239 -0.0949873339444 -0.11038144378 -0.0904886199078 -0.0923790217314 -0.111488750632 -0.0823629083936 -0.0531345666756 -0.288243903463 -0.335443226974 -0.413708885583 -0.143393709656 -0.147979001301 -0.19515214064 -0.10745904347 -0.0294582463126 -0.0193062962838 0.0336060175179 0.0745608022334 0.103488788215 0.114624131246 0.111990416146 0.120442349383
-0.0688184253092 -0.0768874323874 -0.0849564394641 -0.158827778034 -0.15533206739 -0.14370930744 -0.167111127137 -0.17318795005 -0.160638422598 -0.133604557804 -0.135202712399 -0.12848183948 -0.1354249998 -0.121497847459 -0.116074781033 -0.0940768247136 -0.108520292424 -0.124934677256 -0.110702554328 -0.127379934631 -0.148199018395 -0.0852826853973 -0.3667277681 -0.157798886029 -0.167177170467 -0.176555454906 -0.0975888585361 -0.0451504441234 -0.0362067251365 0.0113482670286 0.0426672700694 0.0792918388648 0.066551434882 0.0936409329843 0.0969940659654 0.114580566326
-0.0476748949667 -0.0597841427333 -0.0510626425788 -0.216052751683 -0.19437749212 -0.157413340248 -0.13946301975 -0.138014273883 -0.169614548712 -0.170681672972 -0.171892495844 -0.139109063117 -0.160641374322 -0.144916994523 -0.125085805695 -0.135828550798 -0.156195813991 -0.128376976362 -0.142941552666 -0.157884206689 -0.193158165297 -0.10578332638 -0.121490148505 -0.124399299342 -0.0811448649529 -0.0911957206365 -0.065144839945 -0.0571442128488 -0.0100792606558 0.00113165798532 0.0123425766249 0.0679672668771 0.0610643413152 0.0813859863427 0.100333489874 0.121484294453
-0.0742821160183 -0.0871602845608 -0.215356173626 -0.209135909432 -0.202915645239 -0.133787970424 -0.159855464468 -0.156930371983 -0.170130658351 -0.170312972998 -0.189893924819 -0.198929607152 -0.15108215532 -0.146664892316 -0.146599336757 -0.155846822694 -0.170897361786 -0.167180494991 -0.136390613683 -0.132643963651 -0.11607605038 -0.11571152617 -0.115347001961 -0.106412834445 -0.100763212538 -0.0892144926215 -0.115851984565 -0.0795455994455 -0.114056396152 -0.110250966283 -0.106445536414 0.0436052502888 0.0802063789874 0.0786661446889 0.0881397851879 0.113576113261
-0.0377712698324 -0.0594107501187 -0.330482702451 -0.292529535683 -0.209161688901 -0.184485990224 -0.173061176721 -0.189324517178 -0.214755660995 -0.188292513734 -0.177274666789 -0.19111951225 -0.189736728408 -0.151355055002 -0.153992305119 -0.163828331822 -0.157045491588 -0.16136661071 -0.150112427316 -0.105613136849 -0.0906944405733 -0.0956476110466 -0.182855264828 -0.189491173077 -0.196127081327 -0.129998764996 -0.120483989973 -0.116466239876 -0.112660810006 -0.122018654022 -0.118928538462 0.0014331655953 0.0779618546181 0.0749729137151 0.0902194204088 0.102371804438
-0.0157510362948 0.0658906085798 0.0279746610181 -0.0487959109198 -0.17417818813 -0.243725959576 -0.17372201428 -0.198294051342 -0.198666688049 -0.18896001009 -0.172746841574 -0.169916226047 -0.167729595194 -0.152097925673 -0.152691255566 -0.152564231894 -0.155266433183 -0.15362840227 -0.14669970866 -0.168400326519 -0.102915779416 -0.107092808011 -0.0959305327185 -0.0867837799972 -0.0814590579825 -0.0980872397997 -0.106586087722 -0.0862454588174 -0.116307993136 -0.0896463484646 -0.0841668656074 0.0172577619373 0.0635120139283 0.081967634853 0.0783934348057 0.087034448039
0.00418739535589 -0.107669399196 -0.00897898228997 -0.0403616560164 -0.0491934435142 -0.202530365937 -0.201280057248 -0.193783653231 -0.213491493551 -0.19608121363 -0.165624550083 -0.153500403295 -0.141241575477 -0.132130574166 -0.139712067094 -0.13711399321 -0.120787643895 -0.141850159469 -0.140948136603 -0.135866793688 -0.116515843175 -0.117512225467 -0.0872216504985 -0.0972755742356 -0.0747147737916 -0.089904006158 -0.0887500318041 -0.0831860158899 -0.0896579577057 -0.0850712084265 -0.0883070147365 0.0320291388051 0.061078302695 0.0707794148428 0.082754527767 0.0805461026737
-0.100615964159 -0.101378777265 -0.1190899407 -0.0448656036235 -0.174126202934 -0.184374595165 -0.165688260272 -0.193301335368 -0.150491245652 -0.147140415411 -0.164121842219 -0.164526526115 -0.137604314142 -0.14754928998 -0.148257675992 -0.145953421052 -0.139504392105 -0.155518423184 -0.163731515273 -0.148067317826 -0.126393803168 -0.143924340315 -0.103706839385 -0.0938196148173 -0.124713163841 -0.119869745911 -0.110493303751 -0.105829792161 -0.101166280571 -0.0932159190912 -0.110473849934 0.036154768441 0.0304300944907 0.0639194637182 0.0708888100218 0.0689210959526
-0.0789692342612 0.0249618100096 -0.291468379555 -0.131376703937 -0.123389458496 -0.140539365902 -0.159133676351 -0.18901859508 -0.177505391226 -0.164448987056 -0.171784053908 -0.177217842355 -0.15413365151 -0.17707596344 -0.146793629782 -0.150116598929 -0.155707833022 -0.143514204848 -0.169401342356 -0.162914724198 -0.142879096208 -0.129244568808 -0.118703922621 -0.0946180737713 -0.111907904133 -0.0903743752812 -0.106005642501 -0.119980271211 -0.112980923196 -0.10598157518 -0.109389848416 -0.104292660402 0.0254558370089 0.0582481924506 0.0612544037699 0.0697042549282
-0.0360732612856 -0.298367864378 -0.26867326657 -0.254757670218 -0.162042952437 -0.16391508869 -0.158548854914 -0.128790814442 -0.207582476827 -0.210788472316 -0.215192043805 -0.189506923445 -0.205718925227 -0.205613817711 -0.176889437318 -0.188557128137 -0.173572796259 -0.164240009404 -0.172865298388 -0.181092352265 -0.147805557322 -0.133526100557 -0.11907187951 -0.101039623557 -0.0991930005388 -0.074940108069 -0.0628657334075 -0.045443968376 -0.0945946100829 -0.0723930538633 -0.0639389472675 -0.0554848406727 0.050688657713 0.0485173656529 0.0511340887319 0.060732888853
-0.00762753605724 0.00965822452404 -0.111015929087 -0.197088469899 -0.0784774164185 -0.094824023639 -0.054954629226 -0.15572174181 -0.177291591535 -0.245327962627 -0.239734883068 -0.216959362314 -0.233772958424 -0.195457039288 -0.19891321539 -0.209676927635 -0.202652633147 -0.171803436237 -0.162977533203 -0.194940903925 -0.154319375108 -0.125884985924 -0.128446765595 -0.120790944881 -0.106761676913 -0.0919418748939 -0.0771220728749 -0.0623022708558 -0.0543647256658 -0.0700768384477 -0.0597646370173 -0.017982918266 0.0286340692397 0.0239920481365 0.0404444717031 0.0480077648143
8.05191651141e-05 0.0792633262732 -0.20481810225 -0.201639196669 -0.287893184886 -0.0528306287871 -0.140159066347 -0.148492846653 -0.182760826432 -0.188492666793 -0.200923009965 -0.18282525976 -0.164253938025 -0.135457258754 -0.196818668898 -0.206861280428 -0.176813722579 -0.163036803285 -0.159949901202 -0.159742515321 -0.153316259141 -0.151982014924 -0.145315221738 -0.13970733531 -0.119268343444 -0.111528504958 -0.103788666472 -0.0775035266121 -0.111950852337 -0.0510166518419 -0.0721708406629 -0.0788153840005 -0.0574538038631 0.0194878977007 0.0492773584958 0.0590254690498
-0.0258452288974 -0.0191249990117 -0.3651785289 -0.266254085096 -0.210203096889 -0.203684673093 -0.182051146776 -0.225099131055 -0.191956262734 -0.170698051969 -0.166764594335 -0.178470489003 -0.160695609918 -0.143584410771 -0.160509604886 -0.172714782953 -0.174298110717 -0.165889317517 -0.16129606581 -0.164797835708 -0.152418247692 -0.169851800719 -0.142297140508 -0.112855475722 -0.117506453856 -0.10976661537 -0.102026776885 -0.0573200694919 -0.0709677832959 -0.0638941818312 -0.00679366578602 -0.0525757615345 0.0561557622295 0.00947924284501 0.0172437883906 0.045346182998
-0.0280500260162 -0.0806453780622 -0.302704745557 -0.229482621966 -0.224752023177 -0.219024478978 -0.228432147705 -0.188868250602 -0.187600303801 -0.202302248062 -0.18983298783 -0.191019915804 -0.194349995373 -0.132513927134 -0.138727478956 -0.150761617019 -0.160477157272 -0.202252343432 -0.159555505117 -0.123508133108 -0.124810296021 -0.108859314477 -0.104162276484 -0.0924358089532 -0.0837011809593 -0.0758257975831 -0.0850023662768 -0.0766767630174 -0.0370756816639 -0.0255211927085 -0.0139667037529 0.0338339889037 0.0515548616471 0.0183601672879 0.010016418547 0.0252574862429
-0.10023687966 -0.0843072207855 -0.199576594254 -0.196439881142 -0.235946978568 -0.284721008874 -0.228100433908 -0.226682353694 -0.207293351019 -0.176520006678 -0.176143013477 -0.182735423265 -0.178907236469 -0.170898805774 -0.158902801045 -0.174681121394 -0.170652676058 -0.17546846629 -0.154675588005 -0.122343131443 -0.112896670821 -0.0986444107512 -0.1023045175 -0.0939746354317 -0.0722335317604 -0.0618731827882 -0.05238638889 -0.0428995949918 -0.0334128010932 -0.0239260071949 -0.0144392132968 0.0151884765775 0.078174837517 0.0189479563657 0.0164965080353 0.0122374629601
