0.563438 0.564662 0.562992 0.561369 0.562641 0.563912 0.562172 0.56043 0.561699 0.562968 0.561213 0.559419 0.560649 0.561879 0.56015 0.558357 0.559523 0.56069 0.559017 0.557266 0.558353 0.559441 0.557845 0.556163 0.557166 0.558169 0.556661 0.555067 0.555984 0.5569
0.561395 0.562535 0.560908 0.559333 0.560524 0.561715 0.560015 0.558321 0.55952 0.560718 0.558998 0.55725 0.558421 0.559593 0.557895 0.556146 0.557265 0.558385 0.55674 0.555029 0.556081 0.557134 0.555563 0.553917 0.554895 0.555872 0.554387 0.552825 0.553725 0.554626
0.55943 0.560485 0.558877 0.557324 0.558436 0.559547 0.557866 0.556201 0.557329 0.558457 0.556757 0.555042 0.556154 0.557266 0.55559 0.553875 0.554947 0.55602 0.554398 0.55272 0.553738 0.554755 0.553206 0.551593 0.552546 0.553499 0.552037 0.550505 0.551389 0.552274
0.558058 0.559113 0.557607 0.556158 0.557269 0.558381 0.556799 0.555233 0.556361 0.557489 0.555881 0.554257 0.555369 0.556481 0.554886 0.553251 0.554324 0.555396 0.553843 0.552235 0.553252 0.55427 0.552779 0.551224 0.552177 0.553129 0.551714 0.55023 0.551114 0.551998
0.556685 0.557741 0.556338 0.554991 0.556103 0.557214 0.555732 0.554265 0.555393 0.556521 0.555004 0.553472 0.554584 0.555696 0.554181 0.552627 0.5537 0.554773 0.553289 0.55175 0.552767 0.553784 0.552351 0.550854 0.551807 0.55276 0.551392 0.549955 0.550839 0.551723
0.554811 0.555798 0.55443 0.553119 0.554163 0.555208 0.553757 0.552329 0.553395 0.554461 0.552974 0.551479 0.552537 0.553596 0.552108 0.55059 0.551618 0.552646 0.551187 0.549681 0.550663 0.551644 0.550233 0.548767 0.549692 0.550618 0.54927 0.54786 0.548725 0.549589
0.553015 0.553933 0.55258 0.551286 0.552263 0.55324 0.551806 0.550399 0.551403 0.552408 0.550938 0.549467 0.550472 0.551476 0.550006 0.548515 0.549498 0.550481 0.549039 0.547561 0.548507 0.549453 0.54806 0.54662 0.547519 0.548417 0.547087 0.545703 0.546548 0.547393
0.551721 0.552639 0.551369 0.550159 0.551136 0.552113 0.550762 0.549437 0.550442 0.551446 0.550054 0.548662 0.549667 0.550671 0.549272 0.547852 0.548835 0.549818 0.54844 0.547024 0.54797 0.548916 0.547577 0.546191 0.54709 0.547988 0.546704 0.545366 0.546211 0.547056
0.550426 0.551344 0.550158 0.549031 0.550009 0.550986 0.549717 0.548476 0.54948 0.550485 0.549171 0.547857 0.548862 0.549866 0.548539 0.54719 0.548173 0.549156 0.54784 0.546487 0.547433 0.548379 0.547095 0.545763 0.546661 0.54756 0.546321 0.545028 0.545873 0.546718
0.548686 0.549548 0.548389 0.54729 0.548211 0.549132 0.54789 0.546679 0.54763 0.548581 0.547292 0.546008 0.546965 0.547921 0.546617 0.545297 0.546238 0.54718 0.545885 0.54456 0.545472 0.546383 0.545118 0.543812 0.544683 0.545553 0.544332 0.543063 0.543886 0.54471
